@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
1475,1,1,5192,341,5061,3,1253,1228,0,0,2,Pass
781,0,0,9691,886,4125,3,758,1452,0,1,0,Pass
1324,1,0,5612,649,5891,2,772,1004,1,2,2,Pass
1930,1,1,6410,207,4218,3,148,312,1,2,2,Pass
1078,0,0,8391,854,607,1,1681,1030,0,1,0,Pass
954,1,1,7985,4,6773,0,992,202,0,1,1,Pass
114,0,0,5906,904,1221,2,265,800,1,1,1,Pass
1358,0,0,9628,738,7177,2,700,298,0,1,1,Pass
1424,1,0,621,827,9852,0,1846,1361,0,0,2,Pass
761,0,0,3523,230,9273,2,1670,400,0,1,0,Pass
981,0,1,8643,573,2310,2,633,883,0,2,2,Pass
975,0,1,7012,192,5492,2,838,1751,1,0,0,Pass
1719,1,0,3659,392,3741,1,1470,50,0,1,1,Pass
151,0,1,3900,161,6418,1,1916,1147,1,0,0,Pass
1420,0,1,5524,845,3687,0,1501,1340,0,0,0,Pass
1273,0,0,3517,814,3252,3,517,891,0,0,2,Pass
1455,0,1,2695,259,8913,3,1318,848,1,0,1,Pass
1617,0,1,8887,475,6182,2,149,56,0,1,0,Pass
683,0,1,4439,302,998,0,1459,448,1,1,2,Pass
634,1,1,2290,872,9039,3,477,869,1,0,0,Pass
606,1,1,1346,721,4407,2,745,639,1,1,2,Pass
676,1,0,2081,688,2894,2,566,133,1,2,2,Pass
1049,0,1,4400,214,3651,2,102,436,1,1,1,Pass
1216,1,0,6191,813,3549,3,1506,1153,1,1,1,Pass
907,1,1,6914,960,4464,2,83,1781,0,2,0,Pass
655,0,0,2164,790,320,1,1280,48,0,1,0,Pass
202,1,1,2099,520,5502,2,1473,1038,0,1,1,Pass
663,1,1,3903,754,5573,1,1431,542,1,1,0,Pass
1514,0,0,7241,38,5625,3,158,1624,1,0,2,Pass
591,0,1,1500,596,4676,1,24,278,1,2,1,Pass
1060,1,0,7955,341,4742,0,1216,83,1,1,1,Pass
718,1,0,8335,533,2175,3,672,1368,1,1,0,Pass
1409,1,0,4586,200,6323,3,1623,1421,0,1,2,Pass
433,1,1,5829,733,3106,2,1762,1668,0,0,1,Pass
1181,1,1,8787,680,5482,2,1021,233,1,2,1,Pass
498,1,1,9993,187,9107,2,1759,1613,0,0,0,Pass
21,0,1,7018,780,4510,2,1400,986,1,1,1,Pass
1362,1,0,8123,137,8386,2,1008,1064,0,0,1,Pass
1994,0,1,568,839,3195,0,1206,6,1,0,0,Pass
289,0,0,2280,858,8296,1,1241,1612,1,0,1,Pass
940,0,1,9260,206,504,3,1102,196,1,1,0,Pass
513,0,1,2328,588,2890,0,327,1792,1,2,2,Pass
1120,0,1,2787,312,2791,2,1300,1422,1,2,0,Pass
1672,0,0,521,47,8261,0,129,960,1,0,0,Pass
1692,0,0,1555,677,4338,0,1844,1041,1,0,1,Pass
923,0,1,808,828,7922,1,1385,1113,1,1,2,Pass
1622,0,1,3498,960,6975,0,1556,952,1,2,2,Pass
132,1,0,6055,911,5299,2,795,1657,0,0,0,Pass
1193,1,0,3827,390,5643,3,1765,1381,0,1,2,Pass
1357,1,0,3031,86,9618,0,1387,1440,1,1,0,Pass
432,1,1,3664,325,8177,2,1170,617,1,2,2,Pass
1555,1,1,4702,17,4999,2,522,1378,0,2,2,Pass
634,1,0,367,335,6242,1,1005,56,1,1,1,Pass
997,1,0,5856,713,8402,1,1680,1140,1,1,0,Pass
1749,0,1,8183,437,5421,0,88,806,1,1,1,Pass
339,0,0,616,169,5403,2,145,1691,0,1,1,Pass
1699,1,1,2955,12,7207,2,1416,317,1,1,1,Pass
640,0,0,6430,232,7864,2,1994,576,1,2,0,Pass
1001,1,1,1348,52,3010,0,1426,565,0,1,0,Pass
480,0,1,2450,437,1541,3,180,1967,1,1,2,Pass
507,0,1,410,812,1417,2,417,11,0,2,2,Pass
1707,0,0,8110,283,3628,1,959,836,0,2,0,Pass
1938,0,0,1195,624,433,1,124,716,0,2,2,Pass
1305,0,0,7239,595,1662,2,1495,958,0,0,1,Pass
791,1,1,3616,332,1432,3,1635,599,1,2,2,Pass
869,1,1,1290,37,4358,3,1201,13,1,0,1,Pass
1686,0,1,2461,743,4344,1,1168,1631,1,1,0,Pass
1596,0,0,3330,264,6587,3,1469,1987,0,0,0,Pass
1564,1,0,992,81,1204,1,842,71,0,1,1,Pass
1995,0,1,575,694,3773,2,339,535,1,0,2,Pass
1770,1,1,2688,310,8056,2,1660,1445,1,2,2,Pass
1508,1,0,4447,442,9174,1,1353,622,1,0,1,Pass
977,1,0,9054,626,9611,0,1425,272,0,2,1,Pass
1786,1,1,1863,642,4825,2,1898,385,1,1,2,Pass
1924,1,0,6374,171,4991,2,682,1506,1,1,2,Pass
801,1,1,5881,726,4181,2,1919,26,1,2,2,Pass
1785,0,1,4045,899,4030,3,196,328,1,0,1,Pass
1424,0,0,5311,399,7665,2,1705,552,0,1,1,Pass
841,0,0,3811,124,7949,0,853,1165,0,2,1,Pass
1391,1,0,6988,834,5456,1,1203,1719,1,0,2,Pass
316,1,0,9906,394,3179,1,1247,1475,0,1,1,Pass
1482,1,0,6177,771,2621,0,19,345,0,0,0,Pass
1214,1,0,267,973,9634,2,58,395,0,0,0,Pass
1308,1,0,5380,794,5535,0,296,64,0,1,0,Pass
1693,0,1,5230,901,7395,2,588,1609,1,2,0,Pass
853,1,0,7305,962,6916,2,44,962,0,2,1,Pass
937,1,1,305,476,2573,3,211,1697,1,2,1,Pass
246,1,0,1516,253,3544,2,338,1813,0,2,2,Pass
340,1,0,3350,840,9973,0,1480,1853,0,0,0,Pass
640,0,1,5571,627,3838,3,1495,529,0,1,2,Pass
929,1,0,6760,687,4205,0,1277,1381,1,0,2,Pass
986,0,1,8335,57,6324,1,1683,370,0,2,1,Pass
565,0,1,2030,2,7792,2,1694,1078,1,1,2,Pass
632,1,1,8682,642,6546,2,1816,355,0,2,2,Pass
1145,1,1,6949,236,4003,0,1922,77,1,2,2,Pass
1925,1,1,7145,818,8970,0,1968,1332,0,1,0,Pass
1382,1,1,2120,136,1284,0,329,825,0,1,0,Pass
922,0,0,1770,534,2584,3,818,1221,1,0,0,Pass
1320,0,1,7834,655,6701,1,1790,861,0,0,2,Pass
85,1,1,7301,222,9522,2,349,586,1,2,2,Pass
1836,1,0,4568,80,6480,2,1493,268,0,0,1,Pass
1876,0,0,4126,164,1223,0,361,1958,1,2,0,Pass
995,1,1,8075,694,5051,2,1421,572,0,1,0,Pass
952,1,0,7183,803,8530,0,923,240,0,1,1,Pass
1854,1,1,5187,774,4676,0,1454,1156,0,1,2,Pass
227,1,0,7905,961,8951,1,64,1314,0,2,2,Pass
832,1,0,4843,903,4909,0,858,1919,0,2,1,Pass
587,0,0,4067,38,6531,2,1984,1653,1,1,2,Pass
735,1,1,8954,361,9552,1,879,1831,0,0,1,Pass
453,0,1,6640,955,8687,0,1563,1911,1,1,2,Pass
84,1,0,5407,616,6386,0,1153,1083,0,0,1,Pass
523,0,1,9388,716,9148,1,30,1813,0,0,0,Pass
1175,1,1,1955,718,9362,1,1635,1146,0,2,0,Pass
1751,0,0,6261,879,7159,0,1166,850,1,1,2,Pass
148,1,0,3065,485,1929,0,333,6,1,0,1,Pass
1094,0,0,8821,364,9269,3,666,159,1,0,1,Pass
1114,1,0,8623,635,8443,1,437,610,1,1,2,Pass
407,0,1,4525,572,4326,0,1147,1505,1,0,1,Pass
791,1,1,1965,764,8643,3,1866,229,1,2,2,Pass
906,1,0,9274,514,5956,2,1493,1104,1,1,2,Pass
61,1,0,4484,37,6521,1,979,358,1,0,0,Pass
866,1,1,9026,678,979,3,1590,1682,1,0,2,Pass
545,1,0,5983,675,4958,2,1955,30,1,1,2,Pass
532,1,0,7558,69,4194,2,245,340,1,0,2,Pass
263,1,1,1988,281,1085,2,1350,26,0,0,0,Pass
198,1,0,9504,834,8471,0,1060,754,1,0,2,Pass
1112,0,0,466,440,6075,0,1747,1991,0,2,0,Pass
1025,0,1,69,953,3174,0,493,971,0,0,2,Pass
701,1,0,9570,405,5702,1,1402,1732,1,0,0,Pass
1312,0,1,3876,351,9337,2,678,1487,0,1,0,Pass
978,0,0,7753,695,8344,3,1335,1988,0,1,2,Pass
1855,0,1,67,612,8231,1,703,1105,0,0,2,Pass
469,0,0,787,358,8915,3,1276,1002,1,0,1,Pass
270,1,1,9847,314,2016,0,1825,1797,1,2,2,Pass
1893,0,0,616,270,7077,2,1561,220,1,2,1,Pass
1740,1,0,2075,660,8669,1,944,339,0,1,1,Pass
995,1,1,2506,443,8052,1,598,881,0,1,1,Pass
1693,1,0,9046,784,9187,0,1033,1411,0,1,0,Pass
420,1,1,4467,107,1538,1,213,1892,1,2,0,Pass
1509,0,0,6152,750,7456,1,1747,1648,1,2,1,Pass
1710,1,1,154,576,56,1,132,1631,0,0,2,Pass
1435,0,0,2748,15,6635,0,1760,1286,0,1,0,Pass
1223,1,0,1725,420,6125,2,1159,1297,1,2,0,Pass
423,1,1,1494,120,503,2,1964,724,0,2,1,Pass
1738,1,0,3398,443,4687,0,1793,713,1,1,2,Pass
581,0,0,4996,717,7631,3,571,28,1,1,0,Pass
803,1,1,2649,389,1448,1,1995,1225,0,0,1,Pass
1488,1,0,7840,742,7801,1,909,558,0,0,0,Pass
990,1,1,6675,314,121,2,1321,788,0,2,0,Pass
233,0,1,3467,166,8741,2,1100,1089,1,2,2,Pass
1596,1,0,7980,757,1776,0,939,289,1,0,0,Pass
1710,0,1,1250,488,8910,2,603,43,0,1,1,Pass
1167,0,1,6116,650,3780,0,1128,647,1,2,1,Pass
148,0,1,6380,969,4951,0,920,1748,1,1,1,Pass
1338,0,0,328,880,6038,1,611,63,1,2,2,Pass
318,0,1,2664,625,2046,1,1594,696,1,2,2,Pass
1170,1,1,5468,880,2833,3,968,1654,0,2,0,Pass
1684,1,1,2098,963,747,2,514,546,1,0,1,Pass
1520,1,0,1617,676,2425,3,1950,1977,0,1,2,Pass
125,1,0,4109,968,7567,3,1051,930,1,2,2,Pass
797,1,0,735,802,8191,3,582,1399,1,1,2,Pass
1942,0,1,9912,129,4184,2,1884,1289,1,1,2,Pass
1093,1,0,618,496,9497,0,1257,1427,1,0,2,Pass
1818,0,1,9148,227,9770,1,324,376,1,0,2,Pass
1718,0,0,5248,710,1916,3,1677,1904,1,0,0,Pass
1624,1,1,474,905,1591,3,60,1877,1,0,2,Pass
1774,1,1,4296,703,9893,1,271,1140,0,1,0,Pass
1121,0,0,5073,966,3943,1,471,807,0,1,1,Pass
161,0,1,5779,584,6282,3,1928,1766,0,2,1,Pass
727,1,0,533,496,5262,0,1204,1557,1,2,1,Pass
1521,1,1,4365,472,7021,3,571,577,0,2,0,Pass
1135,0,0,9847,415,5483,1,1833,571,0,0,1,Pass
1077,0,0,6875,616,919,1,51,1679,0,1,1,Pass
1361,0,1,1442,844,4582,3,1943,1846,1,0,0,Pass
1059,0,0,6365,225,5359,1,248,415,1,1,1,Pass
1412,1,1,8666,555,688,2,940,1636,1,0,2,Pass
358,1,0,8556,169,7059,3,1066,1680,1,1,1,Pass
671,1,1,2143,199,8730,2,573,640,0,2,1,Fail
1629,1,1,7761,551,8905,1,1151,500,1,0,0,Fail
1104,1,0,4677,186,9636,1,1185,500,1,0,0,Fail
1935,1,0,4813,455,6554,2,1982,640,0,2,2,Fail
1723,1,0,5795,53,6851,3,938,740,1,2,2,Fail
1529,1,0,1516,264,4438,0,1747,400,1,2,0,Fail
1840,1,1,3748,116,9310,3,1296,740,1,2,1,Fail
1116,1,1,1036,533,5923,2,1793,640,0,1,1,Fail
1115,1,1,666,397,6614,1,1756,500,1,0,2,Fail
1141,1,1,1610,199,5053,1,1601,500,0,1,0,Fail
1845,1,1,6728,242,7183,2,1088,640,0,1,2,Fail
1586,1,0,6786,344,9190,3,1708,740,0,2,0,Fail
1160,1,0,6061,408,7530,0,1030,400,1,2,0,Fail
1947,1,0,397,292,8355,3,1171,740,1,2,0,Fail
1540,1,0,4304,195,7799,0,803,400,0,0,0,Fail
785,1,1,935,247,8100,2,1759,640,0,2,1,Fail
940,1,0,387,581,6824,3,1253,740,1,0,1,Fail
817,1,0,2692,157,7183,0,1027,400,0,2,2,Fail
1977,1,0,1400,305,7220,1,555,500,1,2,1,Fail
862,1,0,7955,528,8781,0,1199,400,1,0,2,Fail
1369,1,0,4984,315,6967,0,1385,400,1,0,2,Fail
964,1,0,3077,505,5217,3,793,740,1,0,0,Fail
771,1,1,7276,565,9126,0,733,400,0,2,2,Fail
1106,1,0,312,280,6276,1,1136,500,1,2,2,Fail
1850,1,0,2659,125,7472,0,898,400,1,0,2,Fail
791,1,1,1418,362,9978,0,1315,400,1,0,0,Fail
933,1,1,5969,138,7627,0,572,400,0,2,1,Fail
832,1,1,3110,456,7836,1,905,500,1,0,0,Fail
717,1,1,624,113,6195,1,1118,500,0,2,0,Fail
1171,1,1,8265,217,8979,1,930,500,1,0,0,Fail
1462,1,0,658,388,896,3,1217,740,1,0,2,Fail
1548,1,1,2591,380,8513,0,1581,400,1,2,2,Fail
856,1,1,172,233,5736,3,953,740,0,0,0,Fail
758,1,0,7736,547,9250,0,1045,400,1,2,0,Fail
1181,1,1,3971,259,9958,2,1189,640,0,2,2,Fail
1751,1,1,1282,515,1856,2,850,640,0,2,0,Fail
1900,1,0,1846,259,3146,0,1504,400,0,2,0,Fail
852,1,0,1735,117,5354,3,910,740,0,2,1,Fail
638,1,1,5393,122,7163,1,618,500,0,0,0,Fail
1496,1,0,702,581,2059,0,437,400,1,2,1,Fail
1386,1,1,4083,74,9212,0,446,400,1,0,1,Fail
1096,1,0,4,141,7321,3,1825,740,1,0,1,Fail
613,1,1,4639,462,7536,1,1313,500,1,0,0,Fail
707,1,1,2,416,6171,2,814,640,0,1,0,Fail
1359,1,0,6921,579,7237,3,1131,740,1,2,1,Fail
1076,1,1,9422,587,9711,2,545,640,1,0,1,Fail
1823,1,1,3775,357,7387,0,1017,400,1,2,1,Fail
1331,1,1,8983,559,9493,2,1033,640,0,0,2,Fail
1542,1,0,8936,319,9126,2,745,640,1,0,1,Fail
1255,1,1,564,56,4232,3,1940,740,1,0,1,Fail
1654,1,0,1067,490,2478,2,728,640,0,0,0,Fail
1527,1,0,4564,257,7333,0,1603,400,1,2,2,Fail
1382,1,1,872,322,1218,0,1588,400,0,1,0,Fail
1060,1,1,4629,40,5014,0,868,400,1,0,2,Fail
1568,1,0,3458,427,5723,0,317,400,1,2,1,Fail
1315,1,0,2133,214,2671,0,1020,400,1,0,2,Fail
1277,1,0,5789,175,9134,0,925,400,1,2,1,Fail
704,1,0,3575,302,9030,3,1826,740,1,0,1,Fail
918,1,0,4689,106,6209,1,584,500,0,2,1,Fail
777,1,0,1588,3,8054,3,1544,740,0,0,1,Fail
1326,1,1,2549,401,3606,1,1837,500,0,1,2,Fail
1566,1,1,2824,459,7065,0,1859,400,0,0,0,Fail
1390,1,0,4357,194,7672,1,1121,500,1,2,2,Fail
1238,1,1,2643,587,8032,0,1138,400,0,0,1,Fail
1101,1,1,572,414,6055,1,501,500,0,0,1,Fail
1727,1,1,2387,342,3891,2,1730,640,1,0,0,Fail
1616,1,1,3023,420,6878,2,802,640,1,0,1,Fail
1499,1,0,1468,358,1724,2,875,640,0,2,1,Fail
971,1,0,1620,110,9013,3,1872,740,0,0,0,Fail
1160,1,1,3297,99,7146,0,1937,400,1,0,0,Fail
858,1,1,3989,188,8064,2,790,640,1,0,1,Fail
1708,1,0,5778,412,6380,0,1284,400,1,2,1,Fail
833,1,0,4286,52,8389,1,843,500,1,0,0,Fail
627,1,1,1307,474,6076,3,1817,740,1,0,1,Fail
1582,1,1,394,102,7071,3,727,740,0,0,2,Fail
1026,1,1,3511,442,9890,0,1608,400,0,0,1,Fail
819,1,1,2172,488,5976,3,1802,740,0,0,2,Fail
1990,1,0,8041,545,8112,0,1604,400,1,2,2,Fail
1907,1,0,6696,324,7410,1,440,500,0,2,2,Fail
792,1,1,433,582,4918,3,1926,740,0,0,0,Fail
988,1,1,2534,402,2744,2,1779,640,0,2,0,Fail
1512,1,0,7357,583,7777,0,1476,400,1,0,1,Fail
1448,1,1,3670,399,5457,1,1650,500,0,1,2,Fail
654,1,0,1635,58,6968,1,763,500,0,0,2,Fail
1938,1,1,2870,374,5370,0,455,400,0,0,2,Fail
1287,1,1,3270,500,9345,0,1026,400,1,0,2,Fail
1919,1,1,1001,171,1857,1,547,500,0,2,0,Fail
621,1,0,5341,206,7000,0,768,400,0,0,1,Fail
1011,1,0,4789,158,7675,1,1541,500,1,0,0,Fail
1752,1,1,5164,467,8891,2,1089,640,1,2,1,Fail
1144,1,1,557,295,1556,1,1761,500,0,2,2,Fail
922,1,1,1259,278,9088,0,1141,400,1,2,2,Fail
696,1,0,8775,419,9605,2,1315,640,1,0,0,Fail
1564,1,1,5044,257,9764,1,798,500,0,0,1,Fail
682,1,0,1299,64,8475,1,1477,500,0,2,0,Fail
625,1,1,5845,178,6436,3,1310,740,0,1,2,Fail
1796,1,0,2021,369,7005,2,1460,640,0,0,1,Fail
1548,1,1,7703,95,9282,1,1261,500,0,1,1,Fail
744,1,0,2603,138,4620,0,854,400,1,2,1,Fail
1214,1,1,3617,435,7241,2,1727,640,1,2,2,Fail
782,1,1,3020,175,6188,3,770,740,1,2,2,Fail
710,1,0,3108,541,8079,1,1530,500,0,0,1,Fail
928,1,1,194,539,5896,1,1266,500,0,2,0,Fail
788,1,0,2125,572,6838,0,1780,400,0,2,2,Fail
796,1,1,1576,78,9325,2,1306,640,0,2,1,Fail
1401,1,1,1779,284,8969,3,1645,740,0,2,1,Fail
1802,1,1,5185,450,8269,2,888,640,0,2,0,Fail
1009,1,0,225,17,3527,2,1341,640,1,2,1,Fail
1634,1,1,5912,415,7004,2,1428,640,0,1,1,Fail
1395,1,1,3659,298,4646,2,1612,640,0,1,0,Fail
1754,1,1,2610,360,5525,2,1265,640,0,0,1,Fail
1846,1,0,2619,366,2927,2,1736,640,1,0,1,Fail
1400,1,1,467,92,1130,0,1451,400,1,0,1,Fail
1106,1,0,683,159,3803,0,1405,400,1,2,1,Fail
978,1,1,3508,22,9002,2,1634,640,0,2,2,Fail
1084,1,1,1072,476,7316,1,958,500,0,2,1,Fail
761,1,1,6164,93,7798,3,1795,740,0,2,0,Fail
1440,1,1,5142,368,5908,0,847,400,0,1,2,Fail
1424,1,1,2987,210,5054,2,1127,640,0,1,2,Fail
1919,1,0,6989,56,9729,1,1172,500,1,2,1,Fail
883,1,0,1664,420,9490,2,1374,640,0,0,2,Fail
1296,1,0,164,471,7421,2,1313,640,0,2,1,Fail
1342,1,1,378,99,9944,3,740,740,1,0,1,Fail
947,1,0,71,100,6215,3,643,740,1,0,2,Fail
1689,1,0,1811,368,6851,0,1939,400,1,2,1,Fail
1083,1,1,5231,236,6645,1,580,500,0,0,1,Fail
1182,1,0,1130,558,9556,0,717,400,0,2,2,Fail
1891,1,1,9690,98,9952,0,1411,400,0,2,1,Fail
997,1,1,5078,362,7430,1,1629,500,1,2,2,Fail
1670,1,0,2174,216,9538,0,1024,400,0,2,2,Fail
1769,1,1,4312,346,4387,1,961,500,0,0,0,Fail
1718,1,1,4064,102,6355,1,1578,500,1,0,1,Fail
1220,1,1,679,383,1986,3,1930,740,0,2,0,Fail
608,1,0,1084,228,3985,2,735,640,0,0,0,Fail
1236,1,0,1390,24,2448,2,1235,640,1,0,0,Fail
1325,1,1,3979,455,7919,0,1337,400,0,0,2,Fail
912,1,1,3450,195,6738,1,1530,500,0,1,1,Fail
990,1,1,360,431,6532,0,1690,400,1,0,2,Fail
1209,1,1,4249,391,5081,1,1069,500,0,0,2,Fail
1343,1,0,1200,147,2251,0,1597,400,0,2,1,Fail
1176,1,1,3284,583,3290,3,1432,740,0,1,0,Fail
1570,1,1,371,37,7001,0,369,400,0,0,2,Fail
1777,1,1,6412,124,7382,1,568,500,1,0,1,Fail
1591,1,0,2402,260,8772,3,1150,740,0,0,1,Fail
894,1,1,5555,69,9749,1,1796,500,1,2,2,Fail
1921,1,0,5279,295,5822,0,647,400,0,2,2,Fail
879,1,1,3419,381,3904,3,1958,740,0,1,2,Fail
1467,1,1,1646,446,1705,0,1513,400,0,2,2,Fail
1050,1,0,6559,407,8266,1,1803,500,1,0,1,Fail
1731,1,1,4558,453,7599,0,1209,400,0,0,2,Fail
1064,1,1,2456,66,5842,1,1301,500,1,0,2,Fail
1330,1,0,3107,211,3455,1,1292,500,0,0,2,Fail
1885,1,0,2085,273,3200,3,1927,740,0,2,2,Fail
1366,1,1,2095,551,5022,3,1717,740,0,2,2,Fail
1600,1,1,427,534,2501,3,1339,740,0,0,1,Fail
1053,1,1,3127,323,4174,1,1332,500,1,0,2,Fail
1071,1,0,2547,61,7356,3,798,740,1,2,1,Fail
1462,1,1,2750,325,5294,2,836,640,1,2,1,Fail
1883,1,1,4016,515,4189,1,1544,500,0,0,2,Fail
663,1,1,4390,31,5951,0,388,400,0,1,2,Fail
1345,1,0,7029,145,7676,0,1842,400,1,2,1,Fail
1334,1,1,506,30,5299,2,1180,640,0,0,0,Fail
763,1,1,8682,409,8905,3,1609,740,1,2,0,Fail
1793,1,0,5076,17,9673,3,1679,740,1,0,0,Fail
1461,1,0,1270,381,7376,0,1260,400,0,0,0,Fail
1974,1,1,4119,171,8204,1,866,500,1,0,2,Fail
632,1,0,2038,268,6536,2,930,640,1,2,2,Fail
1215,1,1,1991,421,4186,3,1687,740,0,1,0,Fail
921,1,0,2091,423,2817,0,1653,400,1,2,0,Fail
1708,1,1,3936,139,5070,3,1707,740,0,0,2,Fail
1006,1,0,4230,394,9428,2,1918,640,1,0,0,Fail
1558,1,0,929,332,7893,2,1876,640,1,2,2,Fail
1438,1,0,4601,198,5693,3,1523,740,1,0,1,Fail
1935,1,0,1165,266,8008,0,1359,400,0,0,2,Fail
1869,1,1,1050,146,1754,1,1132,500,0,2,0,Fail
1455,1,1,3867,480,4122,3,924,740,0,0,1,Fail
1367,1,1,3472,207,8255,2,654,640,1,0,2,Fail
767,1,1,3623,199,5762,2,577,640,1,2,1,Fail
1122,1,1,2751,408,9381,1,1185,500,0,2,2,Fail
1159,1,1,3415,163,7351,1,982,500,1,0,2,Fail
1981,1,1,3701,74,7400,1,1340,500,1,2,0,Fail
606,1,1,6515,32,9392,2,1299,640,0,0,2,Fail
1981,1,1,2052,544,7415,2,769,640,0,1,2,Fail
872,1,1,5939,533,9617,3,978,740,1,0,1,Fail
1914,1,0,4690,90,5881,0,758,400,1,0,2,Fail
724,1,1,5905,219,9798,0,1245,400,0,2,0,Fail
878,1,1,893,162,7888,2,1405,640,0,1,2,Fail
808,1,0,5567,257,7398,1,1589,500,0,0,0,Fail
1402,1,1,7255,463,8610,0,856,400,1,2,0,Fail
1747,1,1,478,62,2235,3,855,740,0,2,2,Fail
963,1,1,7945,111,8270,1,1637,500,1,0,1,Fail
1964,1,1,391,394,4594,1,1558,500,0,0,1,Fail
1631,1,1,1788,527,6897,1,484,500,0,2,2,Fail
1056,1,1,1949,309,9624,1,1467,500,0,2,0,Fail
1611,1,1,3261,74,8565,0,1007,400,1,2,2,Fail
1315,1,1,6157,61,9076,1,823,500,0,2,0,Fail
1325,1,1,227,528,3278,2,830,640,1,2,0,Fail
1510,1,1,3068,347,5520,3,1898,740,0,2,1,Fail
760,1,0,5421,2,9593,2,1403,640,0,2,2,Fail
1914,1,1,7890,247,8809,0,968,400,1,2,0,Fail
791,1,0,6077,256,6872,0,1178,400,1,2,0,Fail
1744,1,0,2789,110,4002,1,805,500,1,2,2,Fail
808,1,1,198,316,6841,3,651,740,1,2,1,Fail
1067,1,0,7315,521,8326,0,1836,400,0,2,1,Fail
1915,1,0,6963,506,8359,2,1419,640,1,2,0,Fail
1490,1,0,780,488,7143,1,1126,500,0,0,0,Fail
1092,1,0,1275,445,3511,3,1158,740,0,0,2,Fail
755,1,0,874,309,8130,2,1519,640,0,0,0,Fail
1614,1,0,1740,403,9430,3,1195,740,0,2,2,Fail
948,1,1,621,136,1658,2,673,640,0,1,2,Fail
1051,1,0,4058,493,8204,2,1553,640,1,0,2,Fail
1278,1,0,2799,526,4231,1,1000,500,1,0,0,Fail
975,1,0,553,425,4517,2,1146,640,1,2,0,Fail
1622,1,0,2182,69,7986,0,348,400,1,2,1,Fail
1583,1,1,6161,518,9810,0,1257,400,0,0,1,Fail
1371,1,0,1888,552,7725,3,1561,740,0,0,2,Fail
1341,1,0,607,544,5588,0,1902,400,1,2,0,Fail
1784,1,1,2836,152,6623,2,717,640,0,2,2,Fail
1677,1,1,282,558,426,0,1695,400,0,0,2,Fail
1458,1,0,25,521,8116,3,1545,740,1,0,2,Fail
1956,1,1,5338,444,6947,2,1408,640,1,2,1,Fail
1120,1,0,2392,12,2836,1,552,500,0,2,2,Fail
985,1,0,981,367,8027,0,1566,400,0,0,1,Fail
963,1,0,5456,530,6365,0,1544,400,1,2,2,Fail
1884,1,0,4620,20,5420,2,1476,640,0,2,2,Fail
1220,1,0,2995,442,3569,1,998,500,1,0,2,Fail
1997,1,1,4893,234,8760,2,1349,640,0,0,1,Fail
1221,1,0,6585,189,7094,1,411,500,1,2,2,Fail
1725,1,1,4903,86,9935,1,1290,500,0,1,2,Fail
1469,1,1,4699,406,7964,1,971,500,0,0,0,Fail
1002,1,0,4090,338,7157,3,848,740,1,2,1,Fail
1103,1,1,6381,22,6490,3,984,740,1,0,1,Fail
1176,1,1,4512,411,5713,0,342,400,0,1,2,Fail
1921,1,0,3372,41,3460,2,1361,640,1,2,2,Fail
635,1,1,3807,313,7971,2,1190,640,1,2,0,Fail
1947,1,1,3688,6,5520,3,1740,740,1,0,1,Fail
706,1,1,7247,62,7950,2,569,640,0,2,2,Fail
1092,1,1,2510,115,5163,0,1874,400,0,1,1,Fail
1801,1,1,4024,13,8002,1,741,500,0,1,0,Fail
1106,1,1,4723,597,8645,3,1277,740,0,2,0,Fail
1994,1,1,1731,419,9176,1,1465,500,0,1,0,Fail
1760,1,1,1050,317,4920,0,1471,400,0,2,1,Fail
1926,1,1,2640,26,9940,0,1884,400,1,2,2,Fail
842,1,0,585,2,9210,2,1842,640,0,2,2,Fail
1963,1,0,1426,571,8557,1,654,500,0,2,1,Fail
1104,1,1,4577,295,7204,1,825,500,0,1,1,Fail
1642,1,1,502,553,799,0,1594,400,1,0,0,Fail
892,1,0,6247,250,7611,0,1126,400,1,0,1,Fail
828,1,1,1005,380,1747,1,1047,500,1,2,2,Fail
1561,1,1,721,197,4402,2,564,640,0,2,1,Fail
1994,1,0,4828,289,8470,2,1988,640,0,2,0,Fail
922,1,1,1882,168,8553,2,1609,640,0,1,0,Fail
1557,1,1,8080,335,9193,0,1796,400,0,0,1,Fail
1507,1,1,262,499,8769,0,1375,400,0,1,2,Fail
1700,1,0,6963,365,7552,3,1455,740,0,2,0,Fail
1204,1,0,1998,349,7592,2,808,640,0,2,1,Fail
1963,1,1,5519,405,8671,0,1625,400,0,1,2,Fail
916,1,0,1684,439,8069,0,541,400,1,0,2,Fail
1608,1,1,2399,13,5560,0,1451,400,1,2,2,Fail
1970,1,0,660,318,6069,1,1635,500,1,2,0,Fail
852,1,1,3378,258,4757,2,1851,640,1,2,0,Fail
1265,1,0,6678,119,7008,3,1356,740,1,2,2,Fail
1369,1,1,2920,466,4590,0,1713,400,0,2,2,Fail
1798,1,1,6318,126,9777,0,1467,400,1,0,0,Fail
1610,1,0,2878,44,6741,0,1413,400,0,2,0,Fail
958,1,1,4852,578,5070,0,925,400,0,2,2,Fail
