@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
723,1,1,7954,883,9494,3,386,1564,0,2,1,Pass
190,1,0,6205,380,2566,0,757,1305,0,2,2,Pass
321,0,0,1875,851,1629,0,1918,218,1,1,0,Pass
1107,0,1,2864,312,3685,1,1672,723,1,1,2,Pass
847,1,1,2570,503,3579,3,1539,1282,1,1,2,Pass
174,1,0,7565,393,3467,3,1664,1415,1,1,1,Pass
878,0,0,7612,661,6082,2,896,1771,1,1,2,Pass
452,1,0,5711,237,7129,3,1345,1905,0,2,2,Pass
1092,0,1,124,884,8882,1,1692,416,1,2,0,Pass
1993,0,1,6572,333,6522,0,1222,634,0,1,0,Pass
1159,1,1,3459,126,1186,3,1369,190,0,0,1,Pass
1205,1,0,5507,651,5282,1,518,1233,1,0,0,Pass
1569,1,0,3366,711,1268,2,161,436,1,1,0,Pass
1811,0,0,8398,76,1121,0,1489,1879,0,0,2,Pass
1035,0,1,3170,156,4803,2,778,482,1,1,0,Pass
174,1,0,7791,336,7200,0,1201,1755,0,2,0,Pass
978,0,1,4961,212,9591,3,1109,1563,1,2,1,Pass
723,0,0,8294,805,7937,1,1948,1795,1,1,1,Pass
630,1,0,2214,619,3694,0,1177,1780,0,1,0,Pass
898,1,1,1576,424,1666,2,704,356,1,2,1,Pass
1750,1,1,5771,787,7267,3,1371,1667,0,0,0,Pass
1742,0,0,3175,109,7465,2,564,1749,1,2,2,Pass
950,0,1,1049,274,169,1,24,577,1,0,2,Pass
1865,1,1,6736,419,5735,0,844,80,0,0,1,Pass
139,0,1,8335,599,6431,3,999,1401,1,1,1,Pass
1945,0,0,3782,42,2472,2,148,1505,0,0,0,Pass
458,0,1,1831,365,4333,0,778,1304,0,0,0,Pass
1430,1,0,2363,517,3903,0,1443,1669,1,1,1,Pass
1420,0,0,2199,975,3220,0,205,1371,0,1,1,Pass
346,0,0,5126,217,5357,1,1480,1949,0,0,2,Pass
621,0,1,9484,83,1616,2,244,709,0,2,0,Pass
1040,1,0,508,348,2283,0,1422,1066,1,1,0,Pass
1017,0,1,4975,688,8455,3,671,775,1,2,1,Pass
982,1,0,5307,287,9514,3,666,847,0,0,2,Pass
255,1,0,8435,337,6234,3,1081,1510,0,1,2,Pass
1084,1,1,6888,661,1704,1,1322,770,0,1,0,Pass
574,1,0,5684,600,9506,1,1907,1945,0,2,2,Pass
1619,0,0,4935,146,1164,1,7,492,1,0,1,Pass
1227,1,1,7912,116,2532,3,1324,152,0,2,1,Pass
192,1,1,8449,885,5014,0,1315,1077,0,2,0,Pass
330,0,0,688,300,7532,0,1258,1119,1,0,0,Pass
1863,0,0,830,55,6931,3,714,1434,0,0,1,Pass
1185,1,1,9734,818,9619,0,576,569,1,0,2,Pass
385,0,1,2012,635,8774,0,931,1575,1,0,0,Pass
1001,0,1,734,898,3371,2,1369,535,1,2,1,Pass
1127,0,0,68,525,6639,3,1422,141,0,2,0,Pass
876,1,0,3448,281,3104,0,58,1191,0,2,2,Pass
708,1,1,6522,844,87,1,1958,1118,1,2,2,Pass
328,1,0,8268,383,7864,2,723,78,1,0,2,Pass
775,1,0,9612,776,8160,2,1951,1885,0,1,2,Pass
1548,1,1,8907,389,7362,3,941,95,0,0,0,Pass
400,0,1,3457,133,8839,2,1591,607,1,0,0,Pass
1815,1,0,1827,288,3562,3,1788,610,0,2,0,Pass
1199,0,1,1322,638,3060,0,424,1485,1,1,0,Pass
1932,1,1,2265,213,8689,1,1036,783,1,0,1,Pass
521,0,0,5827,683,3320,0,995,481,1,1,2,Pass
1441,0,1,7583,139,168,2,1542,1024,0,2,0,Pass
659,0,1,3170,293,7100,1,566,437,0,0,1,Pass
236,0,0,8015,493,8005,3,91,3,0,0,1,Pass
1158,0,1,6613,925,9415,0,1365,23,1,1,0,Pass
405,1,1,7597,894,8586,1,374,1910,0,2,1,Pass
953,1,1,8150,338,1431,1,626,1224,0,2,0,Pass
487,1,0,1335,668,2820,1,1229,1226,1,2,0,Pass
715,0,0,1993,80,4261,0,8,809,0,0,1,Pass
944,0,1,3958,199,3272,0,399,1234,1,2,2,Pass
1031,1,0,9771,794,5348,1,1882,1757,1,2,1,Pass
813,0,0,3437,487,2358,0,1910,1825,1,1,2,Pass
814,0,0,6227,569,7057,2,1751,731,0,1,0,Pass
719,1,0,9976,618,6072,0,933,1680,1,2,0,Pass
385,1,1,4979,691,9523,0,344,809,0,1,0,Pass
953,0,0,7645,652,4787,2,937,1062,1,1,0,Pass
1973,0,0,5382,206,810,0,1567,994,0,2,0,Pass
304,1,1,6125,365,9300,3,779,1246,1,0,1,Pass
1054,0,1,6866,786,67,1,952,834,0,2,1,Pass
875,1,0,7187,455,8498,3,250,1445,0,0,0,Pass
1397,1,1,8839,76,4017,3,586,245,0,1,0,Pass
385,0,0,4434,989,3041,0,1844,890,0,2,0,Pass
690,0,1,8077,246,7700,0,549,893,1,1,2,Pass
1966,1,1,3320,934,7403,1,1501,1677,0,0,1,Pass
1171,0,1,4632,200,6100,2,868,953,0,2,1,Pass
79,1,1,5312,889,8167,1,1108,193,1,2,0,Pass
900,1,1,2597,483,1365,0,1100,703,0,0,0,Pass
626,0,1,251,264,1301,1,1844,1115,1,2,1,Pass
1670,0,1,7629,49,3668,1,826,1236,0,0,0,Pass
935,0,1,7044,582,9039,0,319,786,0,0,1,Pass
1721,0,1,2464,384,2518,0,774,239,0,2,2,Pass
242,0,1,3620,16,2040,1,195,1789,0,0,1,Pass
514,0,1,7482,652,3359,0,101,122,1,0,0,Pass
1960,1,1,1882,200,6607,2,392,1944,0,2,0,Pass
1782,0,0,1584,544,5719,0,449,1617,0,0,1,Pass
1326,1,1,9921,686,5771,2,782,1247,1,2,0,Pass
558,1,0,6353,30,1925,1,1410,1858,1,2,2,Pass
1453,1,0,4429,662,8431,2,1010,1010,1,0,0,Pass
146,1,0,7608,99,871,0,343,331,0,0,2,Pass
209,1,0,8141,70,5606,1,601,336,1,0,1,Pass
1278,1,1,7768,453,1141,3,332,1184,1,0,1,Pass
1318,1,0,2424,334,1911,0,801,861,0,2,0,Pass
1664,1,0,5197,749,6324,3,164,403,0,0,1,Pass
123,1,0,9282,702,9504,1,374,1949,1,2,2,Pass
872,0,0,8528,246,7312,1,1183,75,1,1,1,Pass
496,1,1,519,644,3661,0,1129,1127,1,2,2,Pass
1671,0,1,2226,116,6496,2,1684,207,1,1,1,Pass
1832,0,1,9486,27,7633,3,25,1492,0,1,0,Pass
1282,1,0,7694,295,8309,2,965,1224,1,0,0,Pass
183,1,0,9670,878,3850,0,1869,46,0,2,1,Pass
253,1,0,8954,86,3961,1,673,194,1,0,0,Pass
1349,0,1,2442,220,2464,1,1863,466,1,2,0,Pass
1249,0,0,7333,37,7154,1,892,1532,1,2,2,Pass
970,1,1,1727,17,9557,3,1793,766,1,0,2,Pass
455,1,1,5160,320,4335,2,1080,628,0,1,0,Pass
913,0,0,2307,116,9173,3,1825,196,0,0,2,Pass
267,0,0,1800,910,3144,3,1054,1405,0,1,0,Pass
1782,0,0,9343,324,7669,2,824,1989,1,0,2,Pass
250,0,1,5201,543,7489,3,1251,714,0,2,2,Pass
792,1,0,3685,499,4263,0,1005,1528,0,0,2,Pass
852,0,1,6427,575,7814,2,1430,1297,0,1,1,Pass
232,0,1,8817,660,5907,3,357,929,1,2,1,Pass
924,0,1,7128,385,767,3,1503,1433,1,2,0,Pass
649,1,0,1706,557,4637,3,1133,747,0,2,0,Pass
868,0,1,9042,118,4796,0,1953,1132,1,0,2,Pass
1279,1,0,5248,877,7141,0,876,432,1,1,1,Pass
1522,0,1,9280,892,8505,2,1831,1750,1,0,2,Pass
896,1,0,4254,711,4976,2,1492,1260,1,1,1,Pass
654,0,0,7712,312,5529,3,617,805,1,2,2,Pass
1367,1,1,3656,399,7299,1,1089,1934,0,0,2,Pass
194,1,0,5021,973,1821,1,1479,1271,0,0,0,Pass
1548,0,0,9293,985,9095,3,1703,1927,1,1,2,Pass
681,1,0,1849,562,4397,0,1130,624,1,2,1,Pass
430,0,0,6692,669,7620,1,358,1577,1,2,1,Pass
18,1,1,5570,713,7515,3,633,835,1,0,1,Pass
1178,0,1,354,318,3465,0,1304,1178,1,0,1,Pass
1931,0,1,7296,668,6006,1,928,1844,0,1,1,Pass
49,1,1,6193,358,7712,0,1777,272,1,2,0,Pass
1846,0,1,9651,62,9972,0,138,1117,0,0,1,Pass
6,1,0,376,684,1086,0,892,1875,0,2,1,Pass
872,0,1,3416,608,2149,0,1191,1382,0,0,1,Pass
1023,0,1,5225,839,4831,0,1107,142,0,0,2,Pass
885,0,0,8899,410,7798,0,1668,1756,1,0,1,Pass
624,0,1,3244,41,5708,0,22,1966,1,1,2,Pass
1350,1,1,6645,559,7194,3,249,219,1,1,0,Pass
1171,0,1,87,678,8728,3,1025,1746,1,1,0,Pass
292,1,1,3478,258,9728,2,548,981,0,2,1,Pass
308,1,1,5161,27,9261,0,569,1739,0,0,0,Pass
1386,1,1,91,923,451,0,530,825,0,1,2,Pass
1757,0,1,6153,264,3522,3,1806,778,1,2,2,Pass
1400,0,1,2063,875,3603,1,309,333,1,1,0,Pass
255,0,1,7849,86,519,0,1768,533,1,2,1,Pass
1515,0,0,3708,997,1760,3,381,1270,0,2,2,Pass
698,0,0,6680,786,2485,1,1485,130,1,1,1,Pass
1207,0,0,8946,236,8286,2,290,1931,0,0,0,Pass
1056,1,0,250,593,8065,1,504,842,1,2,1,Pass
606,0,1,9294,167,9328,1,615,950,1,2,0,Pass
278,1,0,4224,91,7257,2,1762,1144,0,0,2,Pass
1974,1,0,9651,384,7809,3,488,1859,1,0,1,Pass
372,1,1,1701,177,3508,3,652,1785,0,1,0,Pass
199,0,0,162,754,4628,1,587,256,1,1,0,Pass
1056,0,0,4781,511,3668,2,1073,443,0,1,2,Pass
203,0,0,4100,103,9434,2,1248,1324,1,0,0,Pass
1959,0,0,4983,979,8182,2,647,622,0,2,0,Pass
190,1,1,3469,480,2378,2,899,1977,0,2,2,Pass
1573,0,1,3019,853,96,3,701,1766,1,0,2,Pass
860,1,0,9865,142,7561,1,904,730,0,2,0,Pass
313,0,0,4156,669,4784,3,301,1911,0,1,2,Pass
582,0,1,6738,170,8339,0,1117,1062,0,0,2,Pass
339,0,0,4469,505,7186,1,234,920,0,1,1,Pass
861,0,1,9751,665,8062,0,1002,1091,1,0,1,Pass
1638,1,1,6318,805,6969,2,1169,1026,0,0,2,Pass
1174,1,1,6740,370,9741,1,354,1661,0,2,0,Pass
118,1,1,262,865,98,1,987,15,0,0,1,Pass
229,1,0,5359,223,313,1,1922,1517,0,0,2,Pass
1851,0,0,6889,895,2199,0,487,860,0,1,2,Pass
1107,1,1,4808,897,3464,1,240,1059,1,0,2,Pass
1629,0,0,2922,691,8521,3,1075,327,1,0,2,Pass
761,0,0,2039,485,8744,2,1899,1485,1,1,0,Pass
263,0,1,297,2,7172,0,803,34,1,2,1,Pass
915,1,1,2320,586,2388,0,1584,1486,1,1,1,Pass
1925,0,1,8861,388,253,2,1622,991,1,0,0,Pass
62,1,1,176,352,7724,3,1122,697,0,0,1,Pass
1447,0,0,6425,987,1029,3,199,1378,1,1,1,Pass
939,1,1,5920,83,6847,3,799,532,0,1,1,Pass
1084,0,0,4265,969,2486,0,552,1475,1,0,1,Pass
1706,1,0,9376,558,9508,2,448,1286,1,2,1,Pass
1208,1,1,6660,191,6707,1,1303,1642,0,1,1,Pass
112,1,0,603,962,7915,2,968,745,0,1,1,Pass
1263,0,1,5499,409,4059,3,1516,529,1,2,1,Pass
1059,1,0,1240,965,9263,1,131,409,1,1,0,Pass
1191,0,0,9831,411,5558,1,151,1847,0,0,2,Pass
681,1,1,5830,324,6789,3,615,1428,1,2,1,Pass
603,1,0,3341,873,997,0,933,1736,0,2,2,Pass
1821,0,1,5598,546,9677,2,21,1705,0,1,2,Pass
1299,0,1,988,855,6596,2,90,22,1,0,1,Pass
202,0,1,1795,87,8719,2,1735,1274,0,1,1,Pass
350,1,0,4141,317,1114,2,1575,755,0,1,0,Pass
1951,1,0,1363,739,5309,1,1874,874,1,1,2,Pass
1913,1,0,5152,862,1686,0,1749,1893,1,0,0,Pass
1050,0,1,1078,336,518,2,1236,560,0,1,1,Pass
1733,0,1,5252,900,3842,0,902,354,0,2,1,Pass
77,1,0,8445,444,3855,1,1301,162,1,1,0,Pass
1382,1,1,9853,790,1842,2,1833,386,0,2,0,Pass
477,1,0,979,293,2491,0,1656,1132,1,1,2,Pass
1135,0,0,9790,492,8292,3,533,112,0,2,1,Pass
542,1,0,6798,476,4547,3,394,599,0,0,0,Pass
1559,0,1,6768,686,9552,2,75,873,0,2,0,Pass
809,0,0,6285,523,3197,3,1361,131,1,2,1,Pass
280,1,0,6119,216,7529,2,408,1916,1,2,1,Pass
583,0,0,601,336,4439,2,1917,111,0,2,0,Pass
59,1,0,3635,113,5881,2,1391,378,0,2,1,Pass
1108,0,1,1367,928,4155,1,1673,1755,0,0,2,Pass
1566,1,0,811,952,119,0,785,1588,1,2,0,Pass
1149,1,0,2787,629,5452,1,857,1485,0,1,0,Pass
207,1,1,2914,727,9074,2,1447,1248,1,1,2,Pass
1715,0,1,5062,970,4630,1,971,1418,1,1,1,Pass
1199,0,0,9621,81,7125,0,277,1348,0,0,2,Pass
1878,1,0,655,418,1216,2,57,25,1,0,0,Pass
1520,1,0,1401,540,5268,2,760,282,0,1,2,Pass
363,0,0,7291,733,8364,3,788,181,0,1,1,Pass
1015,1,1,7856,464,1901,2,1959,11,1,0,0,Pass
472,1,1,3408,771,7476,1,1192,1720,0,1,2,Pass
236,0,0,9763,822,7255,0,1940,1877,1,2,0,Pass
851,1,1,6108,679,2093,3,1534,1424,0,0,1,Pass
85,0,0,4744,530,7124,0,43,933,1,1,1,Pass
1767,1,1,4730,510,5031,2,1396,1742,0,2,1,Pass
303,1,1,6156,114,8881,0,784,1294,1,0,2,Pass
671,0,1,3484,718,4377,2,1413,1795,1,2,1,Pass
1607,1,1,7704,398,2051,0,1203,1761,0,2,2,Pass
1162,1,1,6016,288,9976,3,854,627,0,1,1,Pass
889,0,0,9551,535,3946,2,1775,99,1,0,1,Pass
662,0,1,1981,295,7215,1,565,690,1,1,1,Pass
1304,0,1,5661,960,2464,3,885,1915,0,0,1,Pass
917,1,0,8038,248,3815,1,1515,1610,1,1,2,Pass
1798,0,1,1208,672,8170,0,1459,258,1,2,1,Pass
1228,1,1,4228,688,559,1,1113,1331,0,2,1,Pass
216,1,1,7360,407,5,2,1314,274,0,0,0,Pass
1119,1,1,1743,202,4483,2,1213,10,1,1,2,Pass
1300,0,0,5393,253,6552,1,1730,1144,1,1,1,Pass
39,0,0,3989,310,1688,0,1213,76,1,0,1,Pass
819,1,0,6479,734,599,1,79,1314,0,2,0,Pass
1053,0,1,3583,244,3756,3,121,1208,0,1,0,Pass
976,1,0,3384,698,1116,1,302,1634,1,1,2,Pass
1101,1,1,433,856,1129,0,1500,161,0,1,2,Pass
1095,1,0,7652,94,1439,3,1119,1130,1,1,1,Pass
597,0,1,473,795,1074,2,842,1226,1,0,0,Pass
136,0,1,8134,636,4126,1,122,1966,1,1,0,Pass
867,1,0,8942,809,1619,1,1602,1753,1,1,0,Pass
498,1,0,8107,217,4403,3,213,262,0,1,0,Pass
1451,0,1,657,446,5539,3,1339,1253,1,0,1,Pass
1673,1,0,8185,266,9939,0,1419,762,0,0,2,Pass
527,0,1,7646,728,5492,2,233,184,1,2,1,Pass
928,0,0,7903,663,9900,2,1589,1637,1,2,2,Pass
1861,1,1,234,257,5376,2,1960,1679,0,0,2,Pass
1232,0,1,5418,313,6886,2,52,67,1,1,2,Pass
1142,1,1,965,642,2476,3,495,1765,0,2,1,Pass
529,1,0,2701,829,2609,3,1203,1779,1,2,0,Pass
490,1,1,5080,354,9239,2,1805,1532,0,0,2,Pass
236,0,0,838,679,7916,0,888,118,1,1,1,Pass
461,0,0,1991,813,2394,2,174,1893,0,0,2,Pass
1680,1,1,1055,807,7754,3,1842,479,0,1,0,Pass
893,1,1,7295,654,7785,0,1413,1636,0,2,1,Pass
1738,1,0,7384,928,5821,1,859,1794,1,1,1,Pass
1915,0,0,7047,255,911,3,961,1741,0,2,1,Pass
716,1,1,4816,5,5678,3,246,1253,1,1,0,Pass
1398,1,0,9233,844,3477,0,715,1434,0,0,1,Pass
1127,0,0,364,179,897,2,832,1811,1,1,1,Pass
212,1,0,2328,596,314,3,1988,564,1,2,1,Pass
1409,1,0,2685,810,7060,3,1345,84,1,1,1,Pass
1065,1,0,6211,864,8858,2,698,1413,0,1,0,Pass
833,1,1,9997,196,8783,3,1371,215,1,2,2,Pass
1390,0,1,3183,474,1641,1,931,1693,0,2,0,Pass
126,0,1,6497,293,6356,2,1048,1065,1,0,0,Pass
1756,1,0,2887,440,520,1,496,1690,1,2,2,Pass
1349,0,0,4823,418,8878,3,1919,123,0,0,0,Pass
31,1,1,8702,495,910,3,858,1103,1,0,1,Pass
1361,0,0,2120,59,1525,1,255,1184,1,2,2,Pass
372,0,1,2337,961,3262,2,54,175,0,2,2,Pass
129,0,0,1349,202,311,1,784,829,0,0,0,Pass
732,0,1,9545,657,7686,0,1539,800,1,1,0,Pass
1973,1,0,7180,522,5680,2,1703,1913,1,2,0,Pass
1304,0,0,3014,194,7404,2,617,825,1,0,2,Pass
610,1,0,7811,657,4033,3,1393,539,1,0,0,Pass
843,1,1,8771,748,4114,2,1338,1365,0,2,1,Pass
1354,0,0,7562,367,5818,0,1238,911,1,1,2,Pass
1243,1,1,1591,959,5314,1,419,1566,0,0,0,Pass
1589,0,1,9243,757,8771,2,150,1906,1,0,2,Pass
673,0,0,4609,262,6481,0,1403,1043,1,0,1,Pass
844,0,0,3068,471,9197,3,1950,178,1,2,2,Pass
1989,0,1,5210,126,3950,3,1185,819,1,1,0,Pass
186,1,1,4379,708,5141,2,1987,1280,1,1,1,Pass
1171,1,1,2293,397,9938,3,1617,352,1,2,0,Pass
634,1,0,9663,993,9472,3,851,382,0,2,0,Pass
490,1,1,912,373,369,0,1454,253,1,1,0,Pass
667,0,1,9052,706,7214,0,554,305,0,1,2,Pass
1592,0,1,5475,207,294,1,1047,113,0,0,1,Pass
463,1,0,7678,137,9577,1,377,1264,1,2,2,Pass
1135,1,0,5039,864,5849,3,1109,1363,0,0,0,Pass
1048,1,1,6316,206,1318,3,15,964,0,1,0,Pass
612,0,1,9119,136,971,0,986,316,1,1,1,Pass
315,1,0,7237,534,2737,2,1107,759,1,2,2,Pass
60,0,1,5849,486,4151,2,1314,1545,0,1,2,Pass
1774,0,0,1908,588,7091,1,614,518,0,1,0,Pass
1581,1,0,8908,870,5218,3,676,471,1,0,0,Pass
618,0,0,8206,444,1071,1,789,1695,0,1,1,Pass
1684,0,0,4641,436,1946,0,625,1093,1,2,2,Pass
698,0,1,4145,331,5663,1,1299,564,1,1,2,Pass
153,0,1,7949,735,4424,1,1058,678,0,2,2,Pass
1643,0,1,1526,217,6090,2,113,1511,0,0,0,Pass
1357,0,1,1676,208,7121,1,1900,1677,0,0,2,Pass
1674,0,0,5054,136,4752,0,1368,1197,0,0,0,Pass
910,0,1,6934,121,1760,0,1614,1792,0,1,0,Pass
505,0,0,8471,547,3194,3,1548,1308,1,0,1,Pass
1773,1,1,4669,319,6588,3,1680,1766,1,0,0,Pass
1723,1,1,1191,320,5501,3,266,765,1,0,0,Pass
1631,0,0,4011,736,1094,3,85,1482,1,1,1,Pass
1844,0,0,8846,543,6279,1,1625,1851,1,1,0,Pass
1066,1,0,5287,974,8410,2,1624,470,1,2,2,Pass
1691,1,0,2407,353,783,1,955,1474,1,0,2,Pass
132,0,0,9391,235,1308,0,1105,745,0,1,2,Pass
425,0,1,9574,643,6392,2,1164,1841,1,0,1,Pass
584,1,0,3373,155,6171,0,815,2,1,1,1,Pass
1895,1,0,6250,313,1725,0,288,1609,1,0,1,Pass
1202,0,0,8437,782,1296,1,1726,1859,1,2,1,Pass
1908,1,0,2731,908,3316,1,1191,957,1,1,0,Pass
766,0,0,7780,188,9519,1,1058,1007,0,2,1,Pass
1949,0,1,2811,316,3902,3,1627,1729,1,2,0,Pass
126,0,1,2786,55,5955,3,648,973,0,1,0,Pass
1876,0,0,7127,607,4899,1,1199,683,0,0,0,Pass
1521,1,0,9135,693,756,1,1418,1380,1,0,1,Pass
106,0,1,3733,529,7305,0,849,278,0,2,1,Pass
781,0,0,4808,692,2995,1,1034,493,1,2,2,Pass
86,1,0,9975,458,6589,2,856,1146,0,1,0,Pass
1126,1,1,9713,357,2987,0,1637,37,0,2,1,Pass
188,0,1,4037,741,3223,0,1029,726,0,2,0,Pass
581,0,1,8123,883,2432,2,768,1001,0,1,1,Pass
839,0,1,7957,196,5241,3,1651,1959,0,2,0,Pass
1059,1,0,9326,674,3522,1,1885,696,0,1,0,Pass
784,1,1,3237,357,8686,3,185,670,0,0,2,Pass
556,0,0,4558,816,4330,3,421,1093,1,0,1,Pass
837,0,1,8894,824,7582,1,694,1711,1,2,1,Pass
1294,0,0,7993,767,1642,0,301,1635,1,1,0,Pass
388,1,0,2466,903,8727,1,739,1197,0,0,0,Pass
1384,0,1,8566,194,224,3,724,1288,1,0,2,Pass
1342,0,0,685,77,1236,1,259,767,1,2,0,Pass
1531,1,0,8838,284,706,0,579,1980,1,0,1,Pass
853,0,0,5894,656,8104,2,517,1935,1,1,2,Pass
1820,0,0,6853,429,97,1,602,1751,0,1,2,Pass
1743,0,0,7709,648,642,3,79,1462,1,1,0,Pass
1329,0,1,3544,549,5657,2,600,1350,1,1,0,Pass
1137,0,0,6877,158,3626,3,738,978,0,0,1,Pass
80,0,1,527,367,7566,0,530,967,0,1,0,Pass
437,0,1,6715,423,4385,1,1324,1121,0,0,1,Pass
277,1,1,4131,640,3967,3,1160,905,1,1,1,Pass
822,1,0,835,975,6899,2,751,1171,0,2,1,Pass
1225,1,1,6504,695,1685,0,1766,366,0,2,1,Pass
1151,1,1,9856,182,4951,0,1197,1948,0,0,1,Pass
908,0,1,6971,699,179,1,1264,666,0,2,0,Pass
159,0,0,1444,759,4108,0,543,113,1,2,1,Pass
476,0,1,2019,24,8790,0,1571,82,0,2,0,Pass
1001,1,1,506,925,2652,3,936,1975,1,1,1,Pass
1083,1,1,6130,763,2293,1,122,733,1,1,1,Pass
765,0,0,2218,629,9883,3,725,248,1,0,1,Pass
1710,1,0,6227,265,6497,0,1717,1367,1,2,0,Pass
1904,0,0,4835,575,1015,3,526,1854,1,2,2,Pass
1994,0,1,1468,269,6181,2,305,1370,1,0,1,Pass
123,0,1,1073,326,1929,1,149,1638,1,0,1,Pass
966,1,1,7133,368,3205,0,118,692,0,1,0,Pass
644,1,0,7559,892,4753,0,68,1423,0,1,2,Pass
1996,0,0,8381,815,5521,0,1875,1940,1,0,0,Pass
87,1,1,1764,343,9756,0,674,1737,1,1,1,Pass
632,0,1,9778,273,5298,2,1410,1085,0,2,2,Pass
400,0,1,6801,495,2704,2,1854,758,0,2,0,Pass
375,0,1,905,79,7290,1,1289,1170,0,0,0,Pass
1663,1,1,2304,374,5196,1,704,1149,0,2,0,Pass
1050,1,1,4008,955,9911,3,725,1001,0,0,0,Pass
99,0,0,2621,543,8124,3,1133,867,0,0,1,Pass
594,0,0,3378,490,9967,3,159,425,0,1,2,Pass
768,1,0,9984,624,9746,2,1074,721,0,1,0,Pass
1602,1,0,7538,298,9987,2,298,781,1,2,0,Pass
426,0,0,6119,633,6636,0,87,450,1,0,2,Pass
0,0,1,4205,789,911,2,770,159,0,1,1,Pass
392,0,1,5614,91,2003,2,748,1458,1,2,1,Pass
1829,1,0,2,653,5910,3,61,238,1,0,0,Pass
307,0,0,5482,203,5224,1,1582,1361,1,1,1,Pass
569,1,0,9548,302,4857,0,652,249,0,0,1,Pass
1556,0,1,1272,365,72,2,882,1966,1,0,2,Pass
1897,1,0,9325,392,3888,0,361,1970,0,0,1,Pass
1274,1,0,4881,82,9000,2,1782,1949,0,1,1,Pass
1105,1,0,2324,899,1550,2,1560,301,1,0,0,Pass
770,0,1,7863,411,2376,2,310,1106,0,0,2,Pass
786,1,0,5751,730,2048,2,1449,1855,1,2,2,Pass
846,0,1,5351,931,7171,3,963,1331,1,0,1,Pass
958,1,0,7223,793,1821,0,1428,1056,1,0,1,Pass
592,1,0,2024,697,4396,1,1788,603,0,0,2,Pass
1336,0,0,6145,951,9638,2,170,1049,0,2,2,Pass
988,1,0,4570,461,4192,2,456,658,1,2,1,Pass
1973,0,1,1402,53,198,2,1401,455,1,2,1,Pass
314,1,0,2503,791,5657,0,1736,775,0,2,0,Pass
94,1,1,4545,246,3057,1,1126,1943,0,0,2,Pass
257,0,1,9059,516,9224,3,1272,1415,0,0,2,Pass
1965,0,0,5407,581,5047,1,851,1192,0,1,2,Pass
1454,1,0,9118,889,8200,2,413,1587,1,2,2,Pass
844,0,1,5385,235,4176,1,1418,1629,0,2,2,Pass
1644,1,0,3103,919,9936,3,856,1951,1,0,0,Pass
489,1,1,2155,567,9808,0,1679,554,1,2,0,Pass
1610,0,0,9929,653,784,1,1680,1326,0,0,1,Pass
21,0,0,9789,757,8260,3,512,210,1,0,1,Pass
1001,1,0,8776,90,82,1,41,1624,1,2,1,Pass
1793,0,1,5633,272,1922,1,151,832,0,0,2,Pass
571,0,1,5044,809,1881,1,626,676,0,2,2,Pass
1904,1,1,4129,680,5115,3,1237,171,1,1,1,Pass
598,0,0,4955,715,6116,3,369,991,1,2,2,Pass
1785,0,1,980,133,5642,0,1446,1905,0,2,1,Pass
1967,0,1,4650,705,4843,2,761,1619,0,2,2,Pass
802,1,0,5880,323,4501,2,1491,1230,0,0,1,Pass
768,0,1,851,808,9390,1,19,1137,1,1,1,Pass
534,1,0,5671,917,5162,3,122,1714,1,2,2,Pass
292,0,0,582,708,1051,0,502,1113,1,1,0,Pass
1921,1,0,389,82,9362,0,982,1215,0,1,1,Pass
1286,0,1,9723,734,1032,3,1153,45,1,0,2,Pass
511,0,1,8111,524,5488,1,316,1816,0,1,0,Pass
38,1,0,3541,382,9796,2,494,195,1,1,2,Pass
1154,1,0,9053,644,8785,0,874,484,1,0,2,Pass
324,1,1,9584,618,3513,2,1473,560,0,2,0,Pass
953,1,1,3167,87,5420,1,1928,538,0,0,2,Pass
1555,0,1,7905,166,9787,2,597,1486,0,2,0,Pass
1418,0,0,1634,293,673,0,106,612,0,1,2,Pass
1176,1,0,2827,395,3944,0,1284,983,1,2,1,Pass
618,0,0,2090,230,8381,3,635,1997,1,1,2,Pass
665,0,0,1863,129,3016,1,1086,1672,0,2,2,Pass
1120,1,1,6120,444,4211,0,705,450,1,0,0,Pass
399,0,1,8586,573,5053,2,254,1616,1,0,0,Pass
566,0,0,6292,452,9027,0,270,1109,1,1,2,Pass
1397,0,0,2033,300,2979,1,1323,463,1,2,2,Pass
1384,1,1,6642,253,3925,3,956,822,1,2,0,Pass
920,0,1,8423,327,8815,2,1684,200,0,2,0,Pass
1156,1,0,2224,696,4973,2,1615,1161,1,1,0,Pass
246,1,0,1180,142,8835,3,1538,431,1,1,1,Pass
1096,1,0,7765,167,9960,0,102,772,1,0,1,Pass
175,1,1,6014,341,6999,2,264,845,1,0,1,Pass
1192,0,1,2562,847,4459,1,296,111,0,1,2,Pass
183,0,1,9074,538,7856,2,1285,1064,1,2,1,Pass
1159,1,0,3715,534,4538,1,89,1394,0,0,2,Pass
530,1,1,4330,845,4347,1,79,492,0,2,0,Pass
537,1,1,3581,654,7341,2,1557,475,0,1,2,Pass
71,0,1,3279,7,1873,3,1447,69,0,0,2,Pass
