@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
41,0,0,8163,887,9924,2,1174,1351,0,1,2,Pass
1772,1,0,7176,212,5474,2,1279,880,0,0,0,Pass
75,1,0,5233,164,3530,3,1215,290,0,0,2,Pass
596,1,0,5996,90,882,3,415,739,0,0,0,Pass
1571,0,1,5722,649,8533,3,635,1819,1,0,1,Pass
854,0,0,1713,62,8219,1,281,1957,1,1,0,Pass
1508,1,0,1559,764,3903,3,1053,127,1,0,2,Pass
1888,1,0,2883,452,7648,1,1779,739,1,1,2,Pass
615,1,1,8789,496,9553,2,1709,281,0,2,2,Pass
475,0,0,2510,931,5701,0,116,1954,0,0,2,Pass
834,0,1,7793,656,8778,2,1635,955,1,1,1,Pass
1207,1,1,3120,677,7231,1,1926,851,1,0,2,Pass
163,1,0,1195,987,2953,2,762,1825,1,1,2,Pass
1041,1,0,3419,844,2824,1,389,222,1,2,1,Pass
1749,1,0,4868,457,4751,2,366,532,1,2,0,Pass
1935,1,1,7296,918,7993,3,1583,617,0,0,1,Pass
536,0,0,5217,755,1102,1,142,147,0,0,2,Pass
1456,1,1,3446,424,9566,0,1571,641,0,2,2,Pass
1755,1,1,646,37,1165,2,1563,1722,0,2,1,Pass
32,0,0,8993,37,9509,1,1987,30,0,2,1,Pass
533,1,1,7451,966,9411,2,88,718,1,0,0,Pass
337,1,1,2988,958,3216,1,146,401,0,2,1,Pass
406,1,0,5275,277,7880,0,920,878,0,0,2,Pass
1265,0,0,1089,2,7007,0,1655,936,1,0,2,Pass
1017,0,0,496,708,3783,2,1460,1938,1,1,1,Pass
169,1,0,4203,79,5543,0,1608,1719,1,2,2,Pass
339,1,0,521,159,9199,0,547,189,1,0,0,Pass
1611,1,1,3083,173,1359,0,225,639,1,1,2,Pass
772,0,1,9269,204,3918,0,1,1325,0,1,2,Pass
241,0,1,7345,688,9439,3,379,1882,0,2,0,Pass
691,1,1,183,475,1989,0,1993,233,0,2,0,Pass
1827,0,0,3616,941,2336,2,1462,860,1,1,0,Pass
645,1,1,1584,814,2376,0,1291,529,1,2,1,Pass
833,1,1,4315,18,6527,2,672,1490,1,2,1,Pass
1125,1,1,4904,313,8892,0,871,800,0,2,0,Pass
323,1,0,699,857,986,0,1228,484,0,1,0,Pass
1404,1,1,9046,218,3927,0,224,1083,1,2,1,Pass
1599,1,1,9319,549,5217,2,493,389,0,2,2,Pass
713,0,0,7252,49,2820,1,1835,1490,0,2,0,Pass
1234,0,0,8122,474,9463,3,921,1360,1,0,1,Pass
1512,0,0,2541,783,5853,2,1183,284,1,2,1,Pass
1187,1,0,7937,159,367,0,151,1788,0,2,1,Pass
558,0,0,7023,673,6303,3,419,1742,1,2,2,Pass
1430,0,1,1947,486,9904,2,1057,424,0,0,2,Pass
58,1,0,8314,564,250,3,1587,115,0,1,0,Pass
1062,0,0,5512,169,8546,0,596,110,0,0,1,Pass
1860,0,0,7183,761,9343,3,668,1716,0,1,2,Pass
1672,1,1,6971,966,2496,1,283,994,1,2,1,Pass
159,1,0,7090,146,5313,3,1692,400,1,0,2,Pass
157,0,0,6777,882,3109,1,1592,898,1,0,0,Pass
1673,0,0,9273,793,3749,1,1587,355,1,0,1,Pass
975,0,1,8920,656,4015,1,412,262,0,2,2,Pass
1337,1,1,3244,798,1971,0,853,1202,0,1,1,Pass
369,0,0,658,521,7327,0,411,512,0,1,0,Pass
1278,1,0,2516,489,8371,1,1415,923,1,0,0,Pass
1346,1,1,4320,940,7431,3,9,76,0,0,2,Pass
677,1,1,2620,402,353,0,510,504,1,2,0,Pass
937,0,1,7519,942,1756,1,32,1872,0,0,0,Pass
1731,0,1,2691,807,6346,0,1139,988,0,1,2,Pass
1545,1,0,3615,73,3538,1,1208,1291,0,2,0,Pass
645,0,1,5272,516,7806,1,514,1795,0,0,2,Pass
1917,1,1,9071,536,3059,1,1502,1081,1,2,0,Pass
965,0,0,4958,691,2924,2,1399,388,0,2,2,Pass
860,0,0,4019,784,665,2,1247,971,1,2,2,Pass
263,0,1,1782,781,2857,3,49,817,1,0,0,Pass
1109,0,0,3807,111,1488,1,778,1634,1,0,0,Pass
374,1,0,392,493,5994,2,1296,1028,0,1,2,Pass
65,1,0,5962,23,4582,3,882,516,1,1,2,Pass
1195,1,1,9227,746,9638,2,534,1810,1,1,2,Pass
1958,0,1,5292,835,5115,2,874,1315,1,2,2,Pass
597,1,0,4953,332,6310,1,250,1162,0,0,2,Pass
34,0,0,7665,223,9857,0,1720,1612,0,2,2,Pass
0,1,1,9181,805,3685,2,1473,1638,0,0,2,Pass
891,1,0,6373,2,1597,1,307,196,0,0,1,Pass
257,1,1,6933,224,33,2,1284,1255,1,1,1,Pass
756,1,0,1782,390,9445,2,1381,1419,0,0,2,Pass
390,1,1,7521,996,616,3,1629,1820,0,2,0,Pass
921,0,0,70,21,6593,0,939,1131,1,0,1,Pass
265,1,1,6258,688,4556,3,1707,826,1,1,2,Pass
1887,1,1,1527,732,8284,3,1984,1593,1,2,0,Pass
444,0,1,2013,607,4209,1,1370,1859,1,2,2,Pass
536,1,0,8541,378,3984,1,854,65,0,1,2,Pass
317,1,1,2582,844,2874,0,604,1666,0,2,1,Pass
1404,1,1,3424,177,2205,1,1774,1693,0,0,0,Pass
1635,0,0,7381,894,5424,3,1571,1724,0,2,2,Pass
1712,0,1,2696,554,9939,0,508,1229,1,2,0,Pass
13,1,1,1813,603,4556,1,1525,1263,0,2,2,Pass
1409,1,1,911,244,7076,2,612,671,0,1,2,Pass
312,0,0,4848,327,7912,2,1688,565,1,2,1,Pass
1032,0,1,2707,484,1316,1,1936,1191,0,2,1,Pass
824,0,0,5398,773,9730,2,1812,1153,1,2,2,Pass
1046,0,0,1266,180,7626,2,728,470,1,1,2,Pass
445,1,0,3076,667,650,1,1493,62,0,0,1,Pass
1608,1,1,1517,895,5901,3,745,1269,0,2,2,Pass
926,0,0,5565,225,1376,2,454,214,0,0,1,Pass
1027,0,0,4359,90,1767,0,112,202,1,1,2,Pass
448,0,0,9317,849,4135,0,551,839,0,0,1,Pass
423,1,0,307,971,4102,2,860,784,1,1,0,Pass
350,1,0,7281,47,4005,1,1832,1230,0,2,2,Pass
958,1,0,9802,748,8054,3,1648,34,1,0,1,Pass
1168,1,0,8601,737,1793,2,973,975,0,0,0,Pass
604,0,0,803,55,3193,1,1311,959,1,0,0,Pass
775,0,1,7351,894,4116,3,1545,1482,1,1,0,Pass
1328,0,0,1497,882,6721,2,1535,1797,0,1,0,Pass
894,0,1,5222,569,3770,0,339,422,0,1,0,Pass
1089,1,0,2761,955,4720,2,999,698,0,2,0,Pass
1226,1,1,8644,526,5967,1,917,1751,0,1,0,Pass
112,0,1,930,324,9055,0,290,1500,0,1,0,Pass
1657,1,1,7121,554,4018,2,1496,635,1,0,0,Pass
522,0,1,6596,775,7861,0,1242,247,0,2,1,Pass
1589,1,1,2782,270,9046,2,1130,695,0,0,2,Pass
21,0,0,8147,41,7516,1,1694,574,1,0,0,Pass
1360,1,1,8319,851,8732,0,1464,109,0,1,1,Pass
753,1,0,2385,41,5776,0,573,847,0,1,2,Pass
696,0,1,826,446,9675,0,1189,72,1,0,2,Pass
72,1,1,2648,448,7616,2,1497,50,0,2,1,Pass
1363,1,0,9927,868,489,2,1026,29,1,0,1,Pass
109,0,1,9870,330,8748,1,245,1481,1,2,0,Pass
819,1,1,8207,149,3168,1,1060,1370,1,1,1,Pass
607,1,0,9551,442,3110,2,1784,672,0,1,1,Pass
674,1,0,6829,755,3643,0,483,1817,0,2,2,Pass
1749,1,0,5912,400,2,0,1193,1484,0,1,2,Pass
1253,1,1,8897,82,1062,3,1893,1148,1,0,1,Pass
1394,1,1,6838,653,7334,3,289,943,0,2,1,Pass
107,0,0,1336,569,7154,3,1783,273,1,1,1,Pass
1009,0,1,6908,444,5498,0,269,81,1,0,2,Pass
205,1,1,4069,814,9535,3,1333,1694,1,0,2,Pass
936,1,0,1803,418,6762,3,1082,1606,1,2,1,Pass
1743,1,1,2844,733,2913,2,126,740,1,0,1,Pass
711,1,1,808,765,9888,3,807,1166,1,1,0,Pass
668,1,1,3954,464,8988,2,1874,1903,0,2,0,Pass
425,1,0,3402,871,6044,3,439,1438,0,2,1,Pass
1900,1,0,2975,206,521,2,84,627,1,1,2,Pass
673,0,1,3337,426,780,3,781,1658,1,0,0,Pass
1296,1,0,3469,7,287,0,1736,1856,0,0,0,Pass
1965,1,0,1393,44,7684,3,399,894,1,2,1,Pass
99,0,0,5991,372,43,3,1910,957,0,2,2,Pass
1365,0,0,2446,307,4408,2,868,623,0,2,1,Pass
1802,0,1,2299,786,7321,2,758,62,1,0,1,Pass
1131,1,1,5246,625,2318,0,215,1389,0,0,1,Pass
979,1,1,6841,671,2009,3,1251,1280,1,1,1,Pass
26,1,1,3507,927,4093,0,1490,1410,1,0,0,Pass
1719,0,0,9122,794,7916,2,937,90,0,0,0,Pass
26,0,1,4719,668,5105,1,1556,914,0,2,0,Pass
891,0,0,7531,998,3397,2,311,749,0,1,2,Pass
313,0,0,294,62,8981,1,1324,220,1,1,1,Pass
809,0,1,2216,342,9993,2,1023,1604,1,1,2,Pass
370,1,1,8672,495,5352,3,1260,1846,1,1,0,Pass
1483,0,1,4097,960,2463,2,1313,1540,1,2,1,Pass
1705,0,1,9861,224,8985,2,1959,1011,1,1,1,Pass
1887,0,1,4577,524,4945,0,1892,219,0,0,0,Pass
1067,0,1,1248,263,2108,1,1316,399,1,0,2,Pass
1922,1,0,6707,653,9466,1,574,803,1,1,2,Pass
400,0,0,1437,315,4419,0,1818,832,1,2,0,Pass
184,0,0,3028,742,1671,3,1703,1982,1,0,1,Pass
1979,0,0,4747,605,8182,3,1938,1286,1,0,1,Pass
864,1,1,7108,109,3239,0,1051,794,1,2,2,Pass
1064,0,0,6027,304,9021,3,1017,139,1,1,1,Pass
1139,0,0,4774,738,204,1,1749,1069,0,1,1,Pass
1468,0,0,2047,184,2833,0,1932,402,0,0,2,Pass
84,0,0,7531,718,856,3,85,824,1,2,2,Pass
839,0,1,1229,990,7359,2,602,1385,0,1,0,Pass
785,0,1,4604,303,5056,2,1452,423,0,1,2,Pass
531,0,0,9595,200,6181,0,278,1849,0,1,2,Pass
1423,0,0,3694,145,1101,3,955,1934,0,1,1,Pass
580,0,0,4241,995,7284,2,467,1268,1,2,2,Pass
96,1,0,8972,46,1623,3,200,812,0,1,2,Pass
232,1,0,5626,404,396,0,23,1477,0,0,1,Pass
190,0,1,8641,206,9049,3,1978,906,1,1,1,Pass
552,1,1,1283,593,8596,2,1081,34,1,2,0,Pass
1760,1,0,1835,373,7440,3,184,939,0,1,0,Pass
132,0,1,2971,428,4288,3,1508,251,1,1,2,Pass
979,0,1,5434,218,4284,0,302,1196,1,2,0,Pass
425,0,1,131,142,5450,1,1186,1323,1,0,2,Pass
1392,1,1,3151,325,8335,1,201,1764,1,1,0,Pass
1645,0,0,9132,798,5338,2,82,981,1,0,1,Pass
732,0,0,1006,207,1898,2,999,1796,1,1,1,Pass
1584,0,1,7420,282,7630,2,1811,1654,0,0,0,Pass
1345,1,1,382,876,115,3,1017,903,0,0,0,Pass
1851,0,0,345,859,9524,3,711,600,1,1,2,Pass
1080,1,0,2788,203,2370,1,545,1297,1,1,0,Pass
1859,0,1,1148,117,1803,1,1874,252,0,1,0,Pass
1090,0,1,7356,635,8479,3,548,338,0,1,2,Pass
1413,0,0,9569,499,9382,0,1241,1006,0,0,2,Pass
1912,1,0,3185,854,5894,3,1722,851,0,2,0,Pass
1131,0,0,226,13,2282,0,1203,163,1,0,1,Pass
721,0,1,9280,856,4468,0,1849,1014,0,0,0,Pass
1700,1,1,2320,796,1419,1,556,348,1,0,0,Pass
1531,0,0,4265,375,1785,1,1182,1913,0,2,1,Pass
1726,0,0,4810,842,2596,1,1598,1987,0,2,1,Pass
1519,0,1,8047,691,8884,1,1189,290,0,1,1,Pass
110,0,1,2260,766,8909,1,310,75,0,1,1,Pass
144,1,0,6180,487,3979,3,1501,1362,1,2,1,Pass
1172,1,0,6659,221,4514,0,982,1251,0,1,1,Pass
44,0,0,350,69,8225,1,534,1909,1,0,2,Pass
1019,0,0,1212,320,3011,0,366,1331,0,1,2,Pass
568,1,1,4165,155,5118,1,51,287,1,2,2,Pass
1654,0,1,4360,691,6815,1,178,1852,1,0,1,Pass
933,1,1,3635,475,6939,0,1913,1807,0,0,1,Pass
322,1,0,147,515,2665,2,1864,1594,1,2,0,Pass
1168,0,1,5971,445,1907,1,830,270,1,0,2,Pass
953,0,0,2361,942,9572,1,1863,1956,1,0,1,Pass
1308,0,1,9747,94,3652,2,155,1455,0,2,0,Pass
1180,1,0,3081,13,824,1,506,1465,1,2,0,Pass
1705,0,0,7203,28,780,3,1754,943,0,1,1,Pass
1654,1,1,2482,948,4299,3,827,1427,1,2,2,Pass
704,1,0,7604,278,2574,2,1178,1557,1,2,0,Pass
638,1,0,4921,663,9320,0,457,758,1,0,0,Pass
1395,0,1,123,790,9211,2,903,1730,1,2,0,Pass
1429,0,1,6786,701,4028,1,931,1232,1,1,1,Pass
1375,1,1,6444,977,3338,1,1667,320,1,2,0,Pass
450,1,1,4339,415,820,0,1883,1417,1,1,1,Pass
1068,0,0,2528,996,817,2,273,118,0,2,2,Pass
780,0,0,7716,496,7249,0,1573,1843,0,2,1,Pass
1083,0,0,7647,943,9481,3,805,1392,1,1,1,Pass
287,0,0,3586,533,4661,0,1302,1050,0,1,1,Pass
1653,0,1,5703,925,2239,0,1062,586,1,2,1,Pass
195,1,0,4568,949,6196,1,69,1828,1,1,1,Pass
1009,0,1,1908,848,3342,2,1116,597,0,2,0,Pass
1307,0,1,37,624,4165,0,510,1825,1,0,2,Pass
1965,1,1,9207,528,951,3,179,1887,1,2,2,Pass
1938,1,1,7291,667,2399,2,939,314,1,2,2,Pass
994,0,1,624,308,5754,3,918,1069,1,1,1,Pass
1071,1,1,378,81,397,1,1098,372,1,1,1,Pass
1731,0,0,4932,93,6506,1,261,643,1,0,1,Pass
864,1,0,4297,218,6410,3,666,1756,0,1,1,Pass
1021,0,0,9416,81,270,1,1617,1753,1,1,2,Pass
1777,0,1,4973,583,9078,1,1902,763,0,0,1,Pass
1367,1,1,7460,964,7963,0,1803,294,1,0,1,Pass
1302,1,1,8881,74,5632,2,1465,386,1,0,2,Pass
1554,0,0,8818,15,2811,3,1449,1160,0,1,0,Pass
907,0,1,4237,776,3674,1,1297,990,0,0,1,Pass
1912,1,1,1198,612,7354,2,658,1432,1,0,0,Pass
217,0,1,3407,121,3305,1,206,244,0,2,1,Pass
895,0,0,9156,366,3012,1,1102,457,1,1,2,Pass
178,1,0,6470,909,1555,0,888,1540,0,1,0,Pass
1510,0,1,4069,172,937,3,183,600,0,1,1,Pass
578,0,0,3379,896,1840,3,1021,1065,1,2,0,Pass
454,0,1,3906,997,2681,1,1083,684,0,1,1,Pass
1599,1,1,6103,349,6186,3,1416,1365,0,2,0,Pass
1201,1,0,8336,844,1801,2,1576,485,0,0,2,Pass
728,1,1,472,117,8078,0,188,1624,1,1,1,Pass
1108,0,0,1075,324,4765,2,238,912,0,1,2,Pass
1064,1,0,6332,296,3945,1,1720,1096,0,0,0,Pass
1287,0,1,2707,276,1852,2,898,176,1,0,0,Pass
1043,0,1,4829,801,9948,0,64,617,0,0,1,Pass
1242,1,0,6939,866,176,0,1926,1045,1,2,0,Pass
1974,1,1,820,557,473,3,1259,1429,0,2,1,Pass
1705,1,1,1094,98,2356,1,642,807,0,0,1,Pass
186,0,1,9279,891,1236,0,1696,772,1,2,1,Pass
519,0,1,1,743,8772,0,1407,1178,0,2,1,Pass
96,0,1,4476,996,6979,0,777,1187,0,1,0,Pass
53,1,0,7389,671,7217,0,1687,1691,1,2,0,Pass
101,1,1,9483,26,8575,3,816,1823,1,1,0,Pass
763,1,0,2138,379,2348,2,1159,1872,1,2,1,Pass
1262,1,1,3584,755,401,0,581,1162,0,2,0,Pass
892,1,1,749,379,7430,0,1198,1610,0,0,0,Pass
1963,1,0,6400,510,4487,3,1367,131,0,1,1,Pass
629,0,0,4731,347,6231,3,1260,1188,1,1,1,Pass
1415,0,0,1728,212,7901,0,743,417,0,2,1,Pass
749,1,1,4605,355,4452,3,964,532,1,1,1,Pass
180,1,1,2025,623,9701,2,985,1207,0,2,0,Pass
1973,1,0,3178,865,5544,2,1115,1512,0,1,0,Pass
1714,1,1,5335,540,7776,3,35,624,1,2,0,Pass
471,0,1,3665,353,6413,0,1335,969,1,1,1,Pass
1319,1,0,7030,235,2419,1,285,515,0,0,1,Pass
553,1,0,4925,436,7920,3,577,506,0,0,2,Pass
519,1,0,5253,588,7332,1,1503,350,0,0,2,Pass
506,0,1,7631,723,5793,3,1396,1111,1,2,0,Pass
508,1,0,4564,442,3786,3,1142,653,1,2,0,Pass
1842,1,0,8824,923,7169,0,1148,249,0,2,2,Pass
877,1,0,9173,795,3249,1,1200,339,1,0,2,Pass
1733,1,1,2301,769,1475,1,1449,1616,1,2,1,Pass
842,1,0,9855,589,3908,1,1517,1966,0,2,2,Pass
1584,1,1,5618,926,572,3,1114,1190,1,1,2,Pass
717,1,0,1255,713,594,3,973,1174,1,1,2,Pass
440,1,0,8592,498,1412,3,1555,1521,1,0,1,Pass
1465,0,0,86,825,187,0,900,1357,1,2,1,Pass
880,1,1,3632,884,8563,2,312,304,1,1,1,Pass
524,1,1,8423,860,2417,1,473,1839,1,1,2,Pass
819,0,0,7405,494,6613,1,1776,59,1,2,2,Pass
496,1,0,7350,672,6023,1,1523,1106,0,1,2,Pass
212,1,1,4951,37,2631,1,1395,646,0,1,1,Pass
724,1,0,2194,902,5893,2,1708,1205,0,1,1,Pass
1524,0,1,3627,485,4648,2,1005,366,0,1,0,Pass
54,1,0,2332,504,9971,2,1807,755,1,0,1,Pass
1979,0,0,7181,488,6234,0,41,1720,1,0,0,Pass
60,0,1,2071,164,3514,1,1818,1616,0,1,0,Pass
556,1,0,3471,358,1663,2,1848,615,1,0,1,Pass
692,1,0,6871,961,359,0,204,1241,1,1,1,Pass
164,0,1,3159,141,5565,2,88,518,1,0,0,Pass
1482,1,1,9394,295,6009,2,1928,183,0,0,2,Pass
1289,1,0,5821,985,9163,3,734,888,0,2,2,Pass
881,1,0,1891,250,5790,0,673,363,1,2,1,Pass
638,1,0,4731,578,4209,2,1997,574,1,0,2,Pass
1047,1,0,3746,510,5706,0,1133,1953,0,0,0,Pass
1164,1,1,6316,316,6381,1,1116,1584,0,1,2,Pass
1620,0,1,8254,531,7281,1,228,608,0,0,2,Pass
889,0,0,2079,313,7273,2,789,1329,0,1,2,Pass
1530,0,0,9348,161,1432,2,1486,999,1,2,2,Pass
1668,0,0,2994,440,903,3,1266,685,0,2,2,Pass
1429,1,1,2357,163,9689,1,921,368,0,2,2,Pass
1573,0,1,3703,168,278,2,750,1181,1,1,1,Pass
1514,1,1,3348,535,3564,0,1137,448,0,2,0,Pass
128,1,0,7587,844,186,0,1962,929,1,2,1,Pass
650,1,0,7606,362,7312,3,646,1027,0,1,0,Pass
1425,1,1,9562,639,3752,0,630,1171,0,0,0,Pass
895,1,0,2578,935,8784,2,1546,1683,1,2,0,Pass
960,1,0,8789,455,2936,2,948,713,1,2,2,Pass
621,0,0,4607,704,5135,3,1889,784,0,2,0,Pass
477,0,0,2397,116,6867,2,682,1218,1,0,1,Pass
1729,0,1,7882,282,6605,3,208,759,1,0,2,Pass
1043,1,1,2317,289,339,3,1869,214,0,1,1,Pass
1652,1,1,3837,883,3008,2,1087,334,0,0,0,Pass
1528,1,1,5221,865,5686,3,999,1785,1,0,2,Pass
487,1,1,5385,822,7148,0,1447,1461,1,2,0,Pass
233,1,1,2274,338,2396,1,962,1415,1,1,0,Pass
1894,0,0,1006,124,9820,2,517,517,1,0,1,Pass
1441,1,1,6424,772,405,1,1244,488,0,2,0,Pass
1992,0,1,2110,75,5144,2,102,67,1,2,0,Pass
1634,1,0,6937,984,4836,3,1169,876,1,1,1,Pass
1324,0,1,2446,650,3389,1,234,45,0,2,0,Pass
1001,1,0,7563,572,2351,0,676,1982,1,2,1,Pass
348,1,0,5910,241,9561,3,1042,730,1,2,1,Pass
908,0,1,9766,309,1101,0,1463,371,1,0,0,Pass
397,0,1,6092,236,4444,3,1106,1245,1,2,0,Pass
1070,1,1,1028,986,9911,3,1503,1419,0,0,0,Pass
363,1,0,173,31,2025,3,1168,1745,0,0,1,Pass
632,0,0,7760,614,8201,2,1474,270,0,2,1,Pass
1199,0,0,1109,338,867,1,1588,572,1,2,1,Pass
896,1,0,4217,284,1263,1,1898,222,0,0,1,Pass
828,1,0,5779,133,7010,0,1270,398,0,1,1,Pass
1124,0,1,829,235,1128,1,1616,250,1,2,1,Pass
812,0,0,5191,691,4028,1,388,1202,1,0,0,Pass
143,0,0,4766,91,5831,1,113,984,0,0,2,Pass
54,0,1,8100,49,668,0,1946,1675,1,1,0,Pass
1233,1,0,9793,101,237,2,1916,1944,1,1,2,Pass
313,1,0,7934,391,3311,2,216,135,1,2,0,Pass
186,1,0,3546,741,673,3,1075,422,1,2,0,Pass
609,1,1,8909,404,2179,0,688,429,1,0,2,Pass
1294,0,1,962,498,409,2,1111,1575,0,0,2,Pass
1536,1,1,8681,77,6279,3,918,1073,0,1,2,Pass
1488,0,0,9890,899,799,2,429,218,0,0,1,Pass
1588,0,1,9853,502,878,2,1807,270,0,2,1,Pass
474,1,0,7910,642,8622,2,76,1223,0,1,2,Pass
1430,1,1,8805,333,5900,0,1619,1577,1,0,0,Pass
434,1,0,6651,931,5106,2,1388,210,1,1,0,Pass
136,1,0,9409,533,7464,0,1995,1635,0,1,1,Pass
1269,1,1,8338,917,5852,2,873,1207,0,2,1,Pass
1845,1,0,6080,343,6009,2,1652,854,0,0,0,Pass
350,1,1,5979,254,6188,0,830,349,1,1,2,Pass
1203,0,1,2518,809,8138,0,1387,358,0,0,2,Pass
1071,1,1,4699,721,6214,1,12,758,0,1,0,Pass
754,0,0,3751,33,9063,1,48,1120,1,0,1,Pass
1940,0,1,9816,58,2798,2,145,1692,0,2,1,Pass
1773,1,1,9465,769,9085,3,1684,1148,0,1,2,Pass
566,1,0,184,455,9452,2,546,1397,0,0,2,Pass
1639,1,0,1063,388,2015,0,1324,1869,1,0,1,Pass
1908,1,1,8518,720,3290,2,1250,1582,1,1,1,Pass
845,1,0,8665,598,4444,0,1004,1710,1,2,1,Pass
1882,0,1,3389,806,9506,0,1801,946,1,0,2,Pass
1081,1,1,3342,871,4314,2,1052,1478,0,0,2,Pass
1645,0,0,4636,86,1585,1,255,1746,0,2,2,Pass
1708,0,0,9859,95,3711,3,407,436,1,0,0,Pass
1612,1,0,6737,102,8151,1,1630,1389,1,0,0,Pass
305,0,0,4665,169,7427,2,999,2,0,1,2,Pass
1999,1,1,5998,821,8388,3,1844,1544,1,0,2,Pass
1472,0,0,4212,866,7905,1,1211,276,0,2,1,Pass
249,1,1,9320,845,4493,2,63,1478,1,0,2,Pass
1255,1,1,471,970,9955,1,546,1400,1,0,0,Pass
744,1,1,3187,163,8582,1,224,1760,1,2,0,Pass
369,0,0,9641,720,8473,2,223,871,0,1,0,Pass
1955,0,0,2008,764,3031,2,1529,892,0,0,0,Pass
385,0,0,9300,729,2403,3,1667,1377,0,2,0,Pass
42,0,0,7632,952,1656,0,448,984,0,0,1,Pass
646,1,1,6161,848,1299,0,1702,275,1,0,2,Pass
1544,0,0,9079,570,8277,3,1530,926,0,2,0,Pass
1191,1,0,7566,334,7245,1,575,1091,0,2,2,Pass
178,0,0,746,380,4666,3,273,881,0,1,1,Pass
807,1,1,8441,746,8776,1,1736,672,0,0,0,Pass
1000,0,1,7786,398,4152,2,415,1021,0,1,2,Pass
242,1,0,8243,504,1227,3,1020,1366,1,1,0,Pass
1649,0,1,4871,959,8048,0,1954,1833,1,1,0,Pass
28,1,0,7726,821,8464,3,1993,1590,1,0,1,Pass
834,1,1,198,120,9844,1,1238,887,0,2,1,Pass
1671,0,1,7423,287,1029,0,1359,641,1,1,0,Pass
1718,1,0,6381,7,9097,0,751,385,1,1,0,Pass
780,1,0,7805,664,5159,1,1535,1053,1,0,0,Pass
422,0,0,3378,152,136,2,653,1245,1,0,0,Pass
719,0,0,4177,331,3637,0,1837,636,0,2,0,Pass
17,1,1,6368,436,5673,1,1062,1112,0,2,0,Pass
1518,1,0,501,500,3156,0,799,619,0,1,1,Pass
339,1,1,1090,125,4823,3,592,860,1,1,2,Pass
49,0,0,2182,930,6374,3,861,1999,1,0,1,Pass
1985,1,1,8391,886,5295,2,996,717,1,1,0,Pass
554,1,1,4483,479,9714,1,1984,1608,1,0,0,Pass
1113,1,0,477,630,7025,0,1277,1799,0,2,0,Pass
197,1,0,4972,597,6799,0,163,1585,1,0,1,Pass
1237,0,1,6742,125,5342,3,232,16,0,2,2,Pass
344,0,0,2260,553,7753,1,149,172,1,1,0,Pass
1832,0,1,6135,931,5770,1,290,858,1,2,0,Pass
1923,0,1,9568,843,2236,0,53,1241,0,0,1,Pass
1710,0,0,1140,351,9464,0,989,1408,1,2,1,Pass
767,0,0,4374,450,1429,0,1318,334,1,0,2,Pass
1678,1,1,8358,396,5553,0,796,1159,1,1,2,Pass
1185,0,0,3103,339,1621,0,377,1455,0,0,1,Pass
986,0,0,5014,660,7469,0,1139,1325,1,2,1,Pass
1398,1,0,982,345,7021,3,1590,1782,1,0,2,Pass
828,0,0,9248,168,888,1,649,636,1,1,0,Pass
1639,0,1,9975,805,9507,1,53,843,0,1,2,Pass
633,1,0,5921,372,5903,1,391,743,1,0,0,Pass
1893,1,1,5713,158,8508,2,1741,1356,0,0,1,Pass
1120,1,1,6778,22,4033,2,1639,394,1,1,2,Pass
589,0,1,422,128,1473,2,60,787,1,2,2,Pass
779,0,1,9804,246,3792,0,1333,812,0,0,1,Pass
1220,0,0,8838,920,2652,0,1135,1766,0,0,2,Pass
75,1,1,6122,46,5710,1,1378,1487,0,2,0,Pass
1834,1,0,7176,356,1368,3,1654,849,1,2,2,Pass
591,1,1,9562,874,7873,2,1532,1821,0,0,0,Pass
1178,1,0,9410,822,2324,0,770,1276,1,1,0,Pass
716,1,0,5685,840,6960,0,1032,699,1,1,0,Pass
1526,0,1,7517,960,5265,1,808,1962,0,1,2,Pass
1828,0,1,3123,687,2932,2,1914,1672,1,2,1,Pass
286,1,0,2546,864,160,1,540,982,0,1,1,Pass
1890,1,0,7776,234,5784,3,39,1342,1,2,2,Pass
872,0,0,5408,245,8966,1,278,278,1,1,0,Pass
587,0,1,9770,805,5962,0,1690,366,0,2,1,Pass
472,0,1,9428,902,7400,3,689,1483,0,0,0,Pass
1373,1,0,9922,941,7337,2,365,983,1,2,2,Pass
936,1,0,3951,584,208,2,1896,1310,0,2,1,Pass
594,0,0,9991,691,7941,1,1484,1678,0,0,2,Pass
479,1,1,9205,175,215,0,376,1411,1,0,1,Pass
1436,1,0,8191,584,7858,1,1974,565,1,2,0,Pass
477,0,1,4537,547,7769,1,1665,952,1,0,2,Pass
1113,1,1,8222,145,1190,2,1308,1879,0,0,0,Pass
940,1,0,5731,67,1141,1,1493,245,1,0,0,Pass
304,0,1,8861,771,9303,2,1200,633,1,1,2,Pass
607,0,0,5674,179,7994,0,968,1788,0,0,0,Pass
1936,1,1,4069,238,1327,1,1944,1337,0,2,1,Pass
629,0,0,2843,57,7724,3,847,1721,0,0,0,Pass
390,0,1,9602,484,5720,1,665,241,1,0,0,Pass
453,1,0,673,970,8045,0,850,1089,0,2,0,Pass
1046,0,0,385,898,1968,3,557,1123,0,1,0,Pass
