@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
1863,1,1,9491,72,1014,2,707,1686,1,1,2,Pass
762,1,1,6899,190,2589,0,166,837,0,1,0,Pass
1929,1,1,5961,267,340,0,59,516,0,0,0,Pass
954,0,0,7643,303,2668,1,1647,1540,0,0,2,Pass
1818,1,1,5065,977,4933,2,1805,1433,1,2,1,Pass
14,0,0,9668,953,7208,0,1199,1896,0,0,0,Pass
1736,0,1,3693,857,8509,3,1001,776,1,1,0,Pass
1458,1,1,7049,3,6819,2,1609,935,1,1,2,Pass
1008,1,0,7478,854,8927,3,1591,1444,0,2,1,Pass
1879,0,1,6162,410,7514,0,589,1252,0,2,0,Pass
131,1,1,3874,266,5554,1,779,1126,1,1,2,Pass
702,0,0,5634,57,6340,1,1586,585,1,2,2,Pass
1685,0,1,9237,572,5531,3,1347,1333,0,1,0,Pass
1148,1,0,3730,255,1953,2,1867,414,1,1,1,Pass
1465,1,0,8049,235,7561,3,293,268,1,0,2,Pass
661,0,1,7434,628,5421,3,453,1264,1,0,2,Pass
6,1,1,8961,921,2226,1,996,345,1,2,2,Pass
162,0,1,1175,517,8621,0,997,1147,0,2,1,Pass
150,0,1,5512,314,6681,3,1963,792,1,0,1,Pass
764,1,1,9621,700,4768,3,1357,209,0,1,1,Pass
642,1,0,5093,779,5723,0,799,1965,1,2,0,Pass
511,0,1,6101,130,3550,0,710,258,0,0,0,Pass
1256,1,0,8641,204,3388,1,992,184,1,1,0,Pass
1368,1,0,7526,845,139,1,1782,257,0,1,0,Pass
1733,0,0,7662,783,9260,2,247,1759,1,0,0,Pass
839,1,1,1887,75,3971,2,1242,470,1,1,1,Pass
1436,0,0,6760,502,7,0,792,600,0,1,0,Pass
1311,1,1,305,6,2894,3,539,1767,0,0,1,Pass
1598,1,1,8662,273,1487,1,1391,1068,1,0,2,Pass
866,0,0,4072,6,6668,1,1100,1406,0,2,2,Pass
481,1,1,9881,511,5730,0,1925,183,0,2,2,Pass
1926,1,0,3481,683,5464,0,1768,312,1,1,2,Pass
954,1,1,8394,281,4650,0,987,547,0,0,1,Pass
947,1,1,4133,552,1496,2,1111,1312,1,1,0,Pass
451,0,1,9518,427,2950,2,924,1137,1,2,0,Pass
915,1,0,3379,257,5337,0,25,248,0,0,2,Pass
1414,0,1,836,27,7220,3,510,336,0,2,1,Pass
1250,0,1,359,991,8102,1,1112,529,0,0,1,Pass
528,1,1,8148,689,7881,2,1200,1044,0,2,1,Pass
1100,0,1,2704,824,9473,0,9,158,1,1,2,Pass
79,1,1,5456,118,7798,1,364,577,1,1,2,Pass
1682,0,0,8612,352,7062,1,457,1558,1,1,0,Pass
1285,1,0,3606,445,1619,3,5,1406,1,2,1,Pass
1046,1,0,7637,515,2670,2,595,559,0,2,2,Pass
1172,1,0,9546,797,1574,3,1752,996,1,2,1,Pass
122,1,0,4223,113,7864,1,1063,1109,1,1,2,Pass
1761,0,0,5215,989,188,2,429,1005,0,0,1,Pass
389,0,0,3734,609,5521,2,547,1809,1,2,1,Pass
1506,1,0,6653,135,2621,0,1654,262,1,2,0,Pass
1439,1,0,1530,743,3132,2,1516,99,1,0,2,Pass
272,0,0,5435,527,1291,2,1149,957,0,0,0,Pass
225,0,1,8485,735,5528,2,692,1977,0,0,1,Pass
1765,0,0,3125,226,4417,0,1609,500,1,1,2,Pass
903,1,0,1578,360,4415,3,1381,118,1,1,1,Pass
160,0,1,8341,416,6519,1,1913,637,1,1,1,Pass
1678,1,0,4135,50,9668,2,2,1469,0,0,2,Pass
333,0,0,9597,499,747,3,1685,892,0,1,1,Pass
791,1,0,5074,745,5107,1,876,1908,0,1,1,Pass
782,0,0,5018,78,4088,0,1186,937,1,2,0,Pass
1186,1,0,3934,737,6500,1,873,594,1,0,0,Pass
838,1,1,1137,463,5665,1,286,1340,1,1,2,Pass
52,0,0,9574,952,4103,1,285,913,1,2,2,Pass
1689,0,0,4403,229,2421,2,126,1504,1,1,0,Pass
1331,0,1,7391,63,1575,1,531,1757,0,0,0,Pass
845,1,0,3628,228,4988,2,1702,177,0,0,0,Pass
277,1,0,5097,786,4761,0,1876,1492,0,2,1,Pass
1421,0,1,8926,13,8775,1,415,366,0,2,1,Pass
741,1,1,6812,732,8909,3,1101,1333,1,1,0,Pass
1505,0,0,6649,687,3218,1,929,968,1,0,2,Pass
462,0,1,9086,229,2042,2,1324,1858,0,0,2,Pass
1752,1,1,1509,249,7188,0,650,417,1,0,1,Pass
671,0,1,4154,533,3957,1,594,958,0,1,0,Pass
319,0,0,6725,734,1947,0,915,1503,1,2,2,Pass
1414,0,0,2153,670,6761,1,1600,1040,1,1,1,Pass
871,0,1,4292,968,6803,0,1713,1688,1,1,1,Pass
773,0,0,8780,406,7151,1,1662,319,1,0,1,Pass
1748,0,1,5850,614,7488,2,624,660,1,0,0,Pass
577,1,1,6270,123,2614,0,1901,116,0,0,0,Pass
1913,1,1,3703,520,1390,2,1400,414,0,2,0,Pass
206,0,0,8852,902,4570,1,1611,1100,1,0,2,Pass
1757,0,1,2628,254,54,2,906,420,0,1,1,Pass
1941,0,1,5279,497,4032,3,414,707,0,2,2,Pass
506,1,1,4168,589,346,1,674,947,1,1,2,Pass
1119,0,0,424,610,6503,2,1510,1755,0,0,2,Pass
1321,0,0,2752,450,2198,2,278,908,1,0,1,Pass
8,1,1,5682,894,5047,3,1069,692,0,0,0,Pass
1464,0,1,5988,181,1712,2,116,1330,0,1,0,Pass
1533,0,0,7946,695,3107,2,1017,1537,1,2,1,Pass
549,0,1,3767,743,9688,2,822,1306,0,0,0,Pass
47,1,0,3720,952,9049,0,328,1482,1,1,1,Pass
929,0,1,7701,957,3191,1,1344,1482,0,2,1,Pass
270,0,0,3982,444,4480,3,225,1509,0,2,0,Pass
766,1,0,2182,164,2722,1,1679,1516,1,0,0,Pass
1215,1,0,9750,803,6856,1,1016,1357,1,2,0,Pass
1553,0,1,552,52,566,2,1578,153,0,2,2,Pass
1096,1,0,1655,637,2380,0,1673,316,0,0,2,Pass
1698,0,1,1816,318,492,0,851,431,1,1,0,Pass
591,0,0,3967,597,9377,3,618,305,1,1,1,Pass
168,1,1,3304,631,8902,2,869,1307,1,1,0,Pass
447,1,1,504,656,6390,1,1772,154,1,2,1,Pass
1582,0,0,2329,579,1630,2,1687,1744,0,0,2,Pass
1812,0,0,7110,284,6837,1,762,1515,0,0,1,Pass
1921,0,1,3313,610,6524,3,1302,271,0,2,1,Pass
1866,0,0,2871,754,1839,1,151,1607,0,0,0,Pass
623,1,0,7588,639,8896,3,1069,269,0,2,1,Pass
434,0,1,2176,245,7251,3,1330,226,0,0,1,Pass
1450,0,1,5821,164,1842,3,1967,241,0,2,2,Pass
1310,0,1,1412,298,6774,0,1507,1878,1,2,0,Pass
1076,0,1,5700,176,6248,1,1706,1524,0,2,2,Pass
1168,0,0,2575,470,9563,3,846,972,0,0,2,Pass
1378,0,0,9897,251,8590,1,1909,496,0,2,0,Pass
528,0,0,9542,436,7963,3,1838,702,0,2,1,Pass
890,1,1,3958,765,1998,1,1041,1970,0,2,2,Pass
931,0,0,5415,109,2587,0,618,380,0,1,1,Pass
37,0,1,2224,131,8297,2,553,840,1,0,2,Pass
37,0,0,5309,830,1516,3,1922,628,1,1,1,Pass
750,0,1,6804,906,1658,0,644,1540,0,1,2,Pass
225,0,1,2572,270,8613,0,1633,1097,0,0,2,Pass
1601,0,0,1821,426,8712,1,1505,984,1,0,0,Pass
1637,1,0,5056,61,9801,1,1275,1902,0,1,0,Pass
910,1,1,6491,492,8835,3,553,489,1,2,2,Pass
1071,0,1,1121,303,8278,1,574,1433,0,0,2,Pass
820,1,1,2940,501,3973,1,720,732,0,0,1,Pass
1587,0,1,4720,128,5843,1,116,353,0,1,1,Pass
167,1,0,9189,179,2065,2,1634,140,1,0,2,Pass
1139,1,0,8441,734,1183,3,606,1313,1,0,0,Pass
187,0,1,2232,123,8006,0,264,227,0,1,0,Pass
1989,1,0,8577,107,5863,2,1545,1139,1,2,0,Pass
518,1,1,6031,106,1787,2,163,813,0,0,0,Pass
354,0,0,7144,968,5951,3,1116,1445,0,2,0,Pass
1203,1,1,9133,185,9843,0,1694,634,1,0,1,Pass
482,1,1,5383,404,4759,3,1302,248,1,0,2,Pass
714,1,0,9203,799,2201,0,815,1833,0,2,1,Pass
1073,1,1,7906,171,3318,0,1522,445,0,2,0,Pass
1034,1,1,2791,867,8516,2,1253,1053,0,0,2,Pass
558,1,0,4197,248,7105,0,1605,1608,0,0,0,Pass
64,0,0,2637,776,6178,1,1354,1100,0,1,0,Pass
679,0,0,5418,741,3331,0,829,878,0,0,0,Pass
878,0,0,1025,913,6255,1,1792,348,1,2,1,Pass
318,1,0,9936,974,6660,0,147,918,0,2,2,Pass
853,0,0,2761,35,3310,2,7,597,1,2,1,Pass
1944,1,0,7235,178,3813,2,1369,924,1,1,1,Pass
219,0,0,806,766,2333,1,404,1586,1,0,0,Pass
281,1,1,985,162,3137,0,1963,1193,1,1,2,Pass
295,0,1,7970,268,2724,1,26,1121,1,2,2,Pass
1738,1,1,2689,248,1117,0,592,445,0,0,2,Pass
1937,0,0,4866,169,661,0,355,463,1,1,0,Pass
212,0,0,3333,938,327,0,152,599,1,1,0,Pass
435,1,0,4244,434,9308,2,1910,1965,0,1,1,Pass
1251,1,1,6040,893,3209,3,718,88,0,1,0,Pass
843,1,0,3168,431,3551,0,1201,1918,1,1,1,Pass
485,1,1,3736,803,3478,2,1463,1028,0,0,1,Pass
1591,0,0,9834,178,61,3,191,103,1,0,0,Pass
232,0,1,5691,311,4985,0,847,1904,1,0,1,Pass
695,0,0,5549,710,4689,1,322,255,0,2,2,Pass
1664,0,0,7124,356,8748,3,753,1366,0,0,2,Pass
736,1,1,1231,617,8463,3,1784,157,1,1,2,Pass
1919,0,1,2766,474,6045,3,238,685,1,0,1,Pass
1956,0,0,6898,187,276,1,1097,1742,1,1,1,Pass
1851,0,1,846,793,9433,1,196,66,0,2,0,Pass
1292,0,0,4224,757,8233,0,1349,828,1,1,2,Pass
1773,0,0,7971,996,2644,3,1303,275,1,2,2,Pass
1982,1,1,5981,644,239,0,1033,1880,0,0,1,Pass
141,0,0,9112,688,8893,1,570,1391,0,2,0,Pass
744,1,0,3943,332,531,0,1417,210,1,2,2,Pass
407,0,1,8352,547,94,2,5,1432,1,2,1,Pass
1876,0,0,9064,853,5833,1,1590,1692,0,0,1,Pass
618,1,0,2071,39,3736,1,1278,577,0,2,0,Pass
833,0,1,5073,754,8740,2,312,747,0,0,0,Pass
964,1,1,6566,549,601,2,52,513,1,2,2,Pass
193,0,1,1279,230,8443,3,836,1830,0,1,1,Pass
1064,0,0,7405,730,345,3,1678,959,0,1,2,Pass
1159,0,0,7000,910,483,2,1110,1286,0,2,2,Pass
296,1,1,1401,942,5079,2,975,164,1,2,2,Pass
757,1,1,9789,634,7323,2,854,1061,1,2,2,Pass
620,0,0,7055,648,7983,3,515,1869,1,1,2,Pass
868,0,1,1497,780,9065,0,821,1376,1,2,0,Pass
170,0,1,8574,876,7749,0,1473,1863,0,1,0,Pass
1165,1,1,4191,760,3312,1,863,1622,1,2,2,Pass
988,0,1,3376,167,5273,0,26,1585,0,1,0,Pass
408,0,0,2238,211,5805,0,1706,38,0,1,0,Pass
254,1,1,5175,230,260,1,87,1758,0,2,0,Pass
1781,1,0,9230,949,2420,1,1556,1349,0,0,1,Pass
1725,1,0,8211,490,648,2,701,1873,0,0,2,Pass
1008,1,1,1795,216,2822,1,1367,231,0,0,1,Pass
1866,1,1,281,983,4067,0,1899,896,0,0,0,Pass
924,1,1,6280,399,4476,3,1559,690,1,0,0,Pass
485,0,0,1835,857,9851,1,1817,658,1,0,1,Pass
1673,1,0,5604,560,3083,3,640,1615,1,0,1,Pass
1140,1,1,7974,246,2450,1,1049,882,0,2,1,Pass
1134,0,0,1159,299,1777,2,1932,1113,0,0,1,Pass
602,1,1,7197,336,9266,3,1449,394,1,0,1,Pass
33,1,0,6716,826,3685,1,122,1276,1,0,1,Pass
1568,1,1,1585,889,1680,0,1358,457,1,2,1,Pass
443,1,1,3991,47,8250,0,374,983,1,2,2,Pass
1393,1,1,4588,557,2683,3,1096,718,0,2,1,Pass
1221,0,1,9702,57,4650,0,278,1547,0,0,0,Pass
1126,1,1,7104,652,1948,1,51,459,1,0,0,Pass
1550,0,0,6867,312,2366,0,762,427,0,1,1,Pass
926,0,1,6571,62,8582,1,18,1603,0,2,1,Pass
1779,1,1,2303,316,4691,0,1114,267,0,0,2,Pass
1162,1,0,4868,85,4679,1,1445,829,0,1,1,Pass
566,0,1,5879,571,8741,0,682,354,0,2,1,Pass
233,0,0,1198,23,7236,1,1763,16,0,0,1,Pass
1992,1,0,3122,401,6151,3,1432,696,0,1,0,Pass
1841,1,0,3538,779,1615,2,1743,1541,0,0,1,Pass
1808,0,1,4047,119,4535,1,1242,1464,1,1,1,Pass
390,0,0,2328,728,3826,2,485,569,1,2,1,Pass
1602,0,1,2954,965,1452,0,1747,1072,1,0,2,Pass
225,0,1,2813,481,1172,3,909,345,1,0,1,Pass
1753,1,1,6614,528,2698,0,334,1997,1,0,2,Pass
1180,0,0,6909,620,6834,2,1157,1605,1,0,2,Pass
478,0,1,2,333,5228,1,1648,16,0,1,2,Pass
528,1,0,4617,150,7510,2,1913,1614,1,2,2,Pass
1327,1,1,7623,676,2839,1,1353,1981,1,1,0,Pass
1982,1,1,800,249,6306,1,734,1848,0,1,1,Pass
410,0,1,1095,663,8028,0,290,1959,0,0,2,Pass
692,1,0,7833,120,1523,0,1361,1144,1,0,1,Pass
944,1,0,7550,913,6277,2,1550,1989,1,2,0,Pass
371,0,0,2117,702,3650,0,1947,872,0,0,1,Pass
1572,0,1,7203,232,198,2,1499,497,1,1,1,Pass
1585,0,0,8512,771,8205,1,671,1119,1,0,1,Pass
25,1,0,5558,948,9644,3,177,804,0,1,2,Pass
65,1,0,9023,879,1409,2,392,346,0,2,0,Pass
1975,1,0,978,310,3887,3,1505,380,1,0,1,Pass
93,1,0,5986,150,4226,2,478,1911,1,0,0,Pass
887,0,1,427,387,4610,3,1862,279,1,0,0,Pass
237,0,1,6418,578,7423,2,1937,1141,0,1,1,Pass
1300,1,1,8192,983,4305,3,1174,805,1,2,0,Pass
109,0,0,7555,845,1889,1,1723,534,1,1,1,Pass
425,0,1,7689,202,5200,1,1888,459,0,1,2,Pass
1900,0,0,4993,461,7995,0,576,1662,0,0,2,Pass
758,0,1,6264,167,7297,3,270,779,1,0,0,Pass
1912,0,1,2502,270,2426,1,496,706,0,2,2,Pass
235,0,0,8587,713,8701,3,1459,13,0,2,0,Pass
708,1,0,5969,597,1957,3,66,74,1,0,0,Pass
1275,1,1,8998,109,1849,3,1180,1866,1,0,1,Pass
1074,1,0,4142,616,381,2,1465,623,0,0,1,Pass
1275,1,0,5756,948,497,1,1345,1564,0,1,1,Pass
1498,1,0,2339,327,9245,0,1282,1390,1,2,0,Pass
1825,1,1,6181,790,6030,3,980,1024,0,1,0,Pass
1922,1,1,847,22,921,3,1843,1828,0,2,2,Pass
454,1,0,359,320,658,0,511,437,1,1,1,Pass
900,1,1,5420,681,9457,2,1387,832,0,2,0,Pass
933,0,1,7233,119,9897,0,1001,1739,1,0,2,Pass
380,0,0,6573,119,126,0,1815,1333,1,1,0,Pass
1658,0,0,2810,259,9289,2,880,1189,0,2,1,Pass
1511,0,1,5696,9,2322,1,601,1686,0,2,0,Pass
117,1,1,9253,742,6386,2,1167,679,0,1,0,Pass
342,1,1,1643,553,2858,2,1714,185,1,2,2,Pass
565,1,1,926,595,1661,2,200,1305,1,1,2,Pass
1338,0,0,6817,364,3582,1,584,1350,1,1,0,Pass
654,1,1,2364,712,5519,1,1161,19,1,0,2,Pass
1062,0,1,5580,392,3615,2,1663,1301,0,1,2,Pass
1428,1,0,3952,173,3974,3,1161,1920,0,1,0,Pass
33,0,0,9683,15,8422,1,514,83,0,0,1,Pass
1454,1,1,2771,132,9529,3,1739,1196,0,0,0,Pass
337,0,0,9589,931,5962,0,1785,638,1,1,0,Pass
1637,0,0,3642,967,7322,0,905,1687,1,0,0,Pass
1473,1,1,6715,784,1161,0,1412,1765,1,1,1,Pass
786,1,0,3524,901,3062,0,1832,1824,0,2,2,Pass
573,1,1,7144,958,3196,2,1149,1994,1,1,1,Pass
1780,1,0,9961,230,386,3,313,1483,0,1,0,Pass
497,1,0,6698,69,2582,3,1209,1793,1,2,0,Pass
520,0,0,1724,979,7086,1,1780,1596,1,1,0,Pass
447,0,0,1177,232,9412,0,166,31,0,2,1,Pass
400,0,0,7000,703,4965,0,1502,281,1,2,0,Pass
566,0,1,3910,891,5453,2,92,1852,1,0,1,Pass
1326,0,0,8565,754,9785,0,371,365,1,2,2,Pass
1900,1,0,588,477,978,2,1023,225,0,2,1,Pass
390,0,1,2258,137,4810,2,1578,1888,1,0,1,Pass
22,0,1,5600,823,6701,1,697,1099,1,2,0,Pass
1552,0,1,6171,703,8527,0,327,1473,1,1,1,Pass
651,0,0,5011,876,8485,0,947,1127,1,2,2,Pass
979,1,1,244,88,1001,3,1235,1197,0,2,0,Pass
1973,1,1,8910,88,7126,3,1564,1669,0,0,0,Pass
1372,0,0,1594,641,3302,0,1988,166,0,2,1,Pass
480,1,0,3780,193,6396,0,687,598,0,2,0,Pass
1398,1,0,887,475,5322,1,538,429,0,0,0,Pass
1433,1,0,3810,737,8552,1,1535,1518,1,1,2,Pass
1168,0,0,9837,206,7798,3,1406,328,0,2,0,Pass
1313,1,0,7376,91,5128,3,477,67,1,2,2,Pass
555,0,1,4617,446,3748,2,692,286,0,0,2,Pass
1865,0,0,2383,194,4081,2,991,204,1,2,1,Pass
777,1,0,2704,761,71,1,185,1574,0,0,2,Pass
356,1,0,8204,782,6231,1,1593,1379,1,0,2,Pass
1360,1,1,5460,927,3454,1,36,797,1,1,2,Pass
329,1,1,7466,375,5890,2,1543,1877,1,1,0,Pass
1317,1,0,9982,489,8224,1,999,445,0,0,0,Pass
110,1,0,3242,217,1017,0,991,430,1,2,2,Pass
1618,0,1,4084,172,6464,3,1838,1415,0,1,2,Pass
1822,0,0,8870,23,3450,0,946,1006,1,1,0,Pass
866,0,1,9699,860,7593,1,1949,1563,1,2,0,Pass
485,0,1,7616,480,2414,3,602,1383,0,2,1,Pass
1936,0,1,196,906,4914,3,1380,1339,0,1,2,Pass
1696,1,1,7830,166,200,2,348,1052,0,2,2,Pass
252,1,1,6602,807,3833,2,1613,925,1,1,2,Pass
1950,0,0,2399,490,9253,0,374,1172,0,2,1,Pass
166,1,1,9104,94,5834,0,1963,1542,1,0,1,Pass
1618,1,1,8526,874,4331,1,1969,1222,0,2,1,Pass
1569,1,1,3902,183,6712,3,1788,880,0,0,0,Pass
286,0,1,5500,539,3101,2,686,364,0,1,2,Pass
306,1,1,9092,295,369,1,1366,965,0,2,0,Pass
1338,1,1,7505,280,7301,2,507,1313,0,1,0,Pass
1263,1,1,9260,993,2589,2,1484,1266,0,2,1,Pass
652,0,1,5610,722,8407,0,1166,819,1,2,0,Pass
593,0,1,6106,841,5134,3,457,1590,0,0,1,Pass
942,1,0,4258,982,3651,2,1031,209,0,0,0,Pass
1764,0,0,3502,29,7616,0,1698,433,1,0,0,Pass
636,1,1,6109,907,6129,2,1489,446,0,2,2,Pass
1618,0,0,9775,235,8249,2,1799,1366,1,0,0,Pass
1684,1,0,3847,90,421,2,448,1629,0,0,2,Pass
860,1,0,8785,398,3352,3,1632,1978,0,2,1,Pass
1493,1,1,9671,405,5339,1,50,1524,0,2,1,Pass
529,0,0,4606,705,1080,2,563,1315,0,0,2,Pass
1312,0,1,416,777,2619,3,1857,1787,1,2,1,Pass
1317,1,0,3551,530,1357,2,555,618,1,0,0,Pass
1163,1,0,1725,125,3845,3,1934,1418,0,1,1,Pass
108,0,0,4786,897,8420,3,385,1594,1,2,1,Pass
985,0,0,1252,576,7301,2,1174,1471,0,2,2,Pass
701,0,0,8356,688,4742,3,950,1455,0,1,0,Pass
804,0,1,5890,471,366,3,1647,694,0,1,2,Pass
257,1,0,1912,233,4420,2,1589,1736,0,1,2,Pass
1044,0,1,5108,382,7393,0,1499,655,0,2,1,Pass
1265,0,1,5388,931,4251,0,388,1399,0,0,2,Pass
38,0,1,3386,851,2214,2,1042,220,0,2,0,Pass
12,1,0,8713,318,6944,0,226,1309,0,2,2,Pass
902,1,1,628,903,9760,0,1850,449,1,0,0,Pass
272,0,1,1218,619,4083,1,553,1999,1,1,0,Pass
678,1,0,8536,956,7420,1,1729,1986,0,0,1,Pass
1484,1,1,8051,598,5150,3,827,1091,0,0,1,Pass
757,0,1,4072,337,6560,2,288,329,1,0,0,Pass
421,1,0,18,604,6854,2,1591,1812,0,0,2,Pass
89,0,0,5119,610,4943,0,88,1487,0,1,1,Pass
446,1,1,6528,501,9943,1,453,618,0,1,2,Pass
887,1,0,5043,337,2834,2,904,799,0,0,1,Pass
1663,0,1,615,204,5547,3,1940,564,0,1,0,Pass
1430,0,0,9411,137,8575,2,739,247,0,0,0,Pass
1056,1,1,9356,875,7826,2,1090,1167,0,1,0,Pass
656,1,0,889,805,117,3,1469,662,0,2,1,Pass
220,0,1,9964,344,6633,2,1506,1981,1,2,1,Pass
1857,0,1,6232,166,9052,0,1086,400,1,2,0,Pass
431,0,1,8594,467,7606,0,1110,1519,1,0,0,Pass
247,1,1,9854,947,5432,3,1307,534,1,2,0,Pass
40,1,0,6350,486,6489,3,1941,428,1,2,0,Pass
1873,1,1,1457,328,3446,3,1795,639,1,0,0,Pass
1896,0,0,382,453,1500,2,1956,1160,1,1,0,Pass
1392,1,1,8740,760,2699,1,669,994,1,0,0,Pass
113,0,1,2376,276,9938,2,288,670,1,1,0,Pass
746,1,1,1586,115,5594,2,494,122,1,2,1,Pass
473,0,0,1468,516,8250,2,1649,535,1,1,0,Pass
1250,0,0,767,754,6910,2,560,1905,0,1,0,Pass
677,0,0,4388,198,5819,1,1463,1457,1,0,0,Pass
402,1,1,5773,822,9290,1,1578,518,1,2,1,Pass
767,0,0,8950,647,6103,3,1231,42,1,0,2,Pass
946,1,0,8500,949,5343,3,461,1000,0,2,0,Pass
626,1,0,6016,923,3883,3,957,1363,1,1,1,Pass
1951,0,0,1799,406,6277,1,1492,953,0,1,2,Pass
1705,0,1,9833,843,7917,1,258,1886,0,0,1,Pass
21,1,0,7332,712,4222,1,18,189,0,0,2,Pass
868,1,0,4021,656,5963,2,1862,833,0,2,0,Pass
726,0,1,1315,119,5177,0,1126,937,1,1,0,Pass
1747,0,1,6944,558,2513,1,1166,673,1,2,0,Pass
738,1,0,9333,488,5276,2,1481,597,1,1,0,Pass
825,1,0,2336,186,8482,3,982,1864,1,1,1,Pass
172,1,1,1445,129,2535,2,1117,779,0,1,0,Pass
283,0,0,710,316,7340,0,1158,912,1,2,0,Pass
1180,0,1,712,155,535,0,926,5,0,1,0,Pass
1808,0,1,9964,15,4038,2,47,966,1,1,1,Pass
168,1,0,3423,944,7679,1,1155,643,0,2,0,Pass
159,0,1,5047,781,9188,1,1133,1369,1,2,2,Pass
218,1,1,8323,237,8830,0,269,1412,0,2,0,Pass
1700,1,1,3013,652,3281,1,1573,1257,0,2,0,Pass
879,1,0,6230,241,1454,1,1029,521,0,0,1,Pass
1820,1,0,4207,772,2674,0,1671,857,1,2,1,Pass
1106,1,0,5943,709,8866,0,1680,1734,0,1,2,Pass
1700,1,1,6486,711,3225,2,620,798,1,0,1,Pass
21,1,0,3262,91,9798,2,1517,1713,0,0,2,Pass
1151,1,1,536,489,8718,1,936,1454,1,1,2,Pass
1881,0,1,6250,208,370,0,1908,1202,1,1,0,Pass
654,0,1,4395,942,8709,0,392,1794,1,0,2,Pass
705,0,1,4520,147,4006,2,1847,1490,1,0,0,Pass
1654,1,0,8303,191,7117,1,1971,853,0,1,2,Pass
1060,1,0,2254,564,9085,1,852,876,1,0,0,Pass
1550,0,0,1055,430,3086,3,1819,1828,1,1,0,Pass
1657,1,1,7850,413,4957,3,959,735,1,1,2,Pass
399,1,0,1711,293,5529,1,699,380,0,0,1,Pass
1561,1,0,9574,645,3651,1,331,1242,0,0,2,Pass
259,1,1,6654,555,1114,3,1258,1439,0,2,2,Pass
1760,1,1,2438,561,5802,3,641,543,1,1,0,Pass
694,0,1,3011,968,7240,0,5,544,1,2,0,Pass
1981,1,1,9495,434,2643,0,1557,1618,0,0,0,Pass
1593,1,0,9074,845,226,2,1303,1651,1,0,1,Pass
798,1,1,5601,691,7037,3,422,216,1,0,1,Pass
1323,1,1,6327,422,4450,2,1747,127,0,2,2,Pass
342,0,1,4228,192,6366,1,1069,1961,0,0,2,Pass
606,1,0,6889,640,9676,2,806,989,0,0,0,Pass
1768,0,0,6013,57,5446,2,348,687,0,0,0,Pass
393,0,1,8439,604,335,1,41,1686,1,1,1,Pass
682,0,0,8176,5,6065,1,304,773,0,1,0,Pass
753,0,0,4492,842,8833,1,924,217,0,1,0,Pass
1203,1,0,6093,695,4548,0,1470,1897,1,0,1,Pass
430,0,0,3021,215,5845,1,523,1763,0,0,0,Pass
813,0,1,4543,85,6174,1,1431,138,0,2,1,Pass
1901,0,1,3545,25,3495,2,618,902,1,2,1,Pass
468,1,0,3255,13,6343,2,1639,892,1,2,2,Pass
1049,0,1,2358,838,4461,0,1931,36,1,0,0,Pass
1478,1,0,7492,183,6770,1,1168,848,1,0,1,Pass
1569,0,0,4329,617,1431,2,1702,1473,0,1,1,Pass
1442,1,1,9820,975,7198,1,258,1933,0,1,1,Pass
1062,1,1,9437,45,6190,1,446,101,0,0,0,Pass
90,0,1,338,784,1807,1,1477,1866,0,2,1,Pass
1483,1,1,3833,57,2311,3,1234,951,1,2,2,Pass
1745,0,0,4225,306,7992,2,1532,1346,0,1,0,Pass
548,0,0,7085,611,9631,1,1864,436,1,1,1,Pass
1806,1,1,4127,774,7651,2,930,911,0,1,1,Pass
39,0,1,5300,141,3295,3,1777,1623,0,0,2,Pass
1448,0,1,1353,645,5637,3,1215,1040,0,2,0,Pass
1022,0,0,5235,500,6985,3,698,751,0,2,2,Pass
504,0,1,2924,166,8366,2,1603,1557,0,2,2,Pass
628,1,0,6806,764,8216,3,696,1101,0,1,2,Pass
363,1,0,88,869,8853,3,456,1822,1,0,2,Pass
420,0,0,7624,358,1698,0,778,563,0,0,1,Pass
685,0,1,2701,21,4927,0,834,1168,0,1,2,Pass
910,1,0,3546,923,6951,1,682,1943,1,2,1,Pass
1920,1,0,593,551,9160,1,1329,160,1,0,1,Pass
1554,0,0,5322,399,50,0,106,574,0,0,0,Pass
1988,0,1,70,913,7686,0,1388,470,0,2,1,Pass
4,0,1,9692,527,9365,0,1226,978,0,1,1,Pass
1596,0,0,151,465,587,2,886,635,0,0,1,Pass
1639,1,0,1954,596,7248,3,511,1501,0,1,1,Pass
816,1,1,8874,919,8275,1,588,156,0,1,2,Pass
850,0,1,1863,70,458,2,1419,1740,0,2,0,Pass
1382,1,1,5678,616,2912,0,851,966,1,1,0,Pass
1614,0,1,4446,722,1156,3,1851,286,0,0,1,Pass
825,1,0,1661,934,2900,0,1645,585,1,1,0,Pass
1847,1,0,7046,774,9148,0,418,691,1,2,1,Pass
1603,0,0,2490,505,6438,1,899,374,0,1,2,Pass
791,0,1,2456,320,518,2,658,46,1,2,0,Pass
467,0,0,5858,234,3417,3,539,1314,1,1,2,Pass
1647,0,1,3686,763,6595,3,274,1988,1,0,2,Pass
1048,0,1,3038,787,235,3,834,1537,1,2,2,Pass
1023,0,0,124,203,7341,2,1623,1052,1,0,2,Pass
