@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
1982,0,1,4930,492,2170,1,1927,1643,1,2,2,Pass
1531,0,1,3288,53,8125,2,1655,870,1,1,1,Pass
209,0,1,1748,776,7995,3,1964,1999,1,0,2,Pass
1469,0,0,4934,199,4638,1,636,1307,0,1,2,Pass
118,0,1,1381,906,8197,2,491,1056,0,2,1,Pass
333,0,0,3097,316,44,1,40,193,1,2,0,Pass
1389,1,0,8699,355,6047,1,412,61,0,2,0,Pass
260,0,0,3391,98,8881,2,1962,653,1,2,0,Pass
867,0,1,9611,125,2739,1,1768,481,1,1,1,Pass
240,0,0,8008,600,7831,2,1796,879,0,0,1,Pass
1933,0,1,7325,500,7308,0,362,863,1,2,0,Pass
1148,1,1,7908,327,8732,3,779,1325,0,1,1,Pass
634,0,1,7884,615,2248,1,992,323,0,0,0,Pass
1037,0,0,7174,587,636,0,1716,1899,0,1,2,Pass
1123,0,1,4052,70,4758,2,1224,406,0,2,0,Pass
1393,1,0,8132,730,3594,3,1657,1956,1,1,2,Pass
1853,1,0,8371,405,7978,3,373,1353,0,2,2,Pass
1920,0,1,3493,258,7625,1,947,784,0,1,0,Pass
836,1,0,9545,350,2949,0,1048,1383,1,0,1,Pass
46,1,1,5810,813,75,0,1214,495,0,0,0,Pass
608,0,1,6969,689,6286,0,1896,1110,1,2,0,Pass
614,1,0,9335,271,2649,0,105,11,1,1,2,Pass
1171,1,1,6183,318,9964,2,1051,1589,0,0,0,Pass
367,1,0,4496,236,3580,2,1300,1928,1,1,2,Pass
471,0,1,2328,759,7626,1,795,254,0,2,2,Pass
313,1,1,7740,501,5245,2,144,630,0,0,1,Pass
2,0,0,453,641,466,3,530,500,0,1,0,Pass
1999,0,0,6094,580,1945,2,1667,780,0,0,2,Pass
1973,1,1,7033,627,307,1,1711,580,1,2,0,Pass
1173,0,1,8599,42,5391,0,1602,1486,1,1,1,Pass
1495,1,1,1662,324,1213,0,751,999,1,0,2,Pass
1545,1,1,6926,446,2129,2,725,710,0,0,2,Pass
1645,0,0,5893,688,1424,1,741,380,1,2,1,Pass
133,1,0,6617,223,176,1,1336,909,0,2,0,Pass
100,1,1,860,538,7984,3,884,273,0,0,1,Pass
1162,1,0,3138,407,3905,2,1605,1506,1,2,2,Pass
1155,0,1,4486,330,8260,0,1696,1129,0,0,1,Pass
453,0,0,6611,761,5515,2,1435,255,1,2,1,Pass
540,1,1,9544,975,5267,1,273,678,0,2,2,Pass
1020,0,1,3611,371,8566,0,1707,1866,0,1,0,Pass
75,1,1,3782,60,4407,0,641,79,0,0,0,Pass
81,0,0,6104,443,2766,3,1237,704,0,1,2,Pass
708,0,0,3882,533,9435,0,1257,1002,0,1,0,Pass
508,0,0,3915,812,5838,0,1520,1627,0,2,2,Pass
504,1,1,4750,178,8541,1,40,1970,1,1,1,Pass
787,0,0,9479,225,631,0,849,251,0,2,0,Pass
175,0,0,3006,521,2253,0,1917,287,1,2,1,Pass
788,1,0,9395,575,9895,2,1503,1631,1,2,2,Pass
669,1,1,3432,686,8972,1,1241,1076,1,0,1,Pass
168,1,1,1988,814,6003,0,1734,508,1,0,2,Pass
1168,0,1,940,342,9982,0,95,811,1,1,0,Pass
225,0,0,2757,559,9118,1,1825,1795,0,1,0,Pass
1327,0,0,6796,702,345,3,1363,649,1,1,0,Pass
987,0,1,751,837,208,3,494,302,1,1,2,Pass
1947,0,0,5134,855,4021,0,1183,207,1,2,1,Pass
525,1,0,1602,302,8929,0,1583,98,0,1,2,Pass
1312,0,1,7910,523,938,3,1978,421,0,2,0,Pass
1895,1,1,6138,722,955,1,1924,1149,0,1,2,Pass
1267,0,0,8397,560,4646,3,144,1280,0,2,2,Pass
116,1,0,6491,130,8748,0,707,1799,1,2,2,Pass
1764,1,0,3629,507,5941,0,77,1052,0,2,1,Pass
1000,1,1,999,633,6386,1,1392,948,0,0,2,Pass
28,0,1,2787,204,5751,1,1602,1889,1,2,2,Pass
1490,0,0,723,501,4926,0,1926,1103,0,1,1,Pass
1919,1,1,6812,263,750,0,160,1200,1,2,2,Pass
746,1,0,1990,61,2162,0,1661,94,1,0,2,Pass
1689,1,1,1257,368,1950,2,1832,1061,1,0,0,Pass
1202,0,1,9626,426,7236,1,306,1907,0,2,2,Pass
1683,0,1,2668,20,4204,0,1890,630,1,0,2,Pass
791,1,0,2058,873,9369,0,1523,296,0,1,2,Pass
1598,1,1,137,573,8832,1,1843,225,1,2,2,Pass
1440,1,1,1187,70,9771,3,1088,1105,1,2,0,Pass
1718,1,1,5078,30,3956,2,806,1664,0,2,2,Pass
1772,0,0,388,313,2917,3,1676,348,0,0,2,Pass
175,1,0,9260,769,7811,1,1893,1783,0,1,2,Pass
1431,0,0,8959,716,7554,0,1034,1715,1,1,1,Pass
1593,0,0,3957,439,4667,1,461,1763,0,1,0,Pass
1636,0,1,1526,745,3682,3,1505,1447,0,2,0,Pass
1678,0,1,7340,494,1435,1,1054,347,0,0,1,Pass
258,0,0,1454,543,8677,2,1258,1013,0,1,1,Pass
689,1,1,6145,875,6007,2,137,1825,1,1,2,Pass
1018,1,0,8160,884,1566,1,717,947,0,0,0,Pass
975,1,0,1923,640,6464,2,241,529,1,1,2,Pass
830,0,0,2820,683,7010,1,440,1250,0,0,1,Pass
688,0,0,852,557,2829,0,1148,1999,1,2,1,Pass
1642,1,1,3797,878,8871,2,856,1548,1,1,1,Pass
102,1,1,5481,43,2261,1,1055,1275,0,1,2,Pass
1189,0,0,1616,691,8054,3,830,758,0,1,2,Pass
1820,0,1,3832,138,9987,2,293,479,0,0,0,Pass
1920,0,1,7989,225,6762,1,1756,1822,0,0,2,Pass
727,1,0,4089,17,7986,2,1402,1183,0,0,1,Pass
1124,1,0,8805,803,3728,2,1751,1805,1,0,2,Pass
918,0,0,5958,557,7743,0,953,1478,0,1,1,Pass
1798,1,1,419,666,5797,3,627,1477,0,2,1,Pass
1428,0,0,171,759,8330,1,418,1982,0,0,0,Pass
1717,0,0,3845,622,8860,2,1050,1521,0,2,0,Pass
1411,0,0,2215,89,2181,0,886,1687,1,2,0,Pass
841,1,1,4672,668,1845,2,966,1082,1,0,2,Pass
913,1,0,7722,23,1780,0,1593,477,1,0,1,Pass
436,0,1,1552,280,5928,3,1555,447,1,0,0,Pass
1126,0,0,7654,505,3692,2,1920,1589,1,0,0,Pass
1428,0,0,3342,115,3592,2,1327,1499,1,2,2,Pass
1907,0,0,7774,126,6885,1,1282,542,1,1,2,Pass
413,1,1,9528,44,7233,0,42,1186,0,1,1,Pass
1362,1,0,5307,594,8937,0,1192,1219,1,1,1,Pass
50,0,1,9021,706,7356,3,118,1715,0,1,2,Pass
1451,1,1,7042,967,5027,3,125,1495,1,0,1,Pass
924,0,1,8175,958,4758,1,1977,374,1,0,0,Pass
268,1,1,2816,870,4017,0,1327,1046,1,1,1,Pass
527,0,1,176,732,5853,1,167,861,0,0,2,Pass
1278,0,0,4879,366,403,2,524,537,1,0,1,Pass
954,1,0,1014,777,5891,2,1609,613,1,1,1,Pass
1398,0,1,9055,369,3946,3,1878,449,0,2,0,Pass
1014,0,0,8152,509,9849,2,1641,1188,1,1,2,Pass
624,1,1,3294,149,4266,1,225,217,1,1,1,Pass
1269,1,1,3759,497,742,2,227,1883,1,2,0,Pass
1300,1,0,5536,807,9161,3,960,1207,1,1,0,Pass
324,1,1,1542,641,2222,2,1703,1349,0,0,0,Pass
1764,0,1,6745,377,3823,2,1196,650,1,2,0,Pass
1048,0,0,1803,26,4700,2,1203,437,0,2,0,Pass
1978,0,1,5039,852,4116,1,1854,1516,0,0,0,Pass
899,0,1,9772,771,4378,1,1561,1530,0,0,0,Pass
1212,0,1,6761,709,182,1,992,240,1,0,1,Pass
334,1,1,732,470,8372,2,415,1901,0,0,2,Pass
843,0,0,5683,402,1329,2,16,1971,0,0,1,Pass
1198,0,1,300,510,5305,3,43,432,1,2,0,Pass
1966,1,1,8056,644,1365,0,190,1981,1,1,0,Pass
1123,1,0,2419,305,250,3,180,1039,1,1,2,Pass
202,0,1,2967,645,7749,0,1114,400,1,0,2,Pass
1731,1,1,1095,615,9625,2,644,1473,1,1,1,Pass
1900,1,1,992,370,7282,1,1143,1126,0,0,2,Pass
1793,0,1,6657,424,1612,3,969,582,1,2,1,Pass
571,1,0,8052,792,2421,1,1323,1750,1,2,0,Pass
939,1,0,5694,288,392,2,1855,137,0,2,0,Pass
937,0,1,6297,106,1923,0,893,1390,0,1,1,Pass
502,1,1,4601,668,5415,2,1576,222,1,1,0,Pass
1234,0,0,2852,704,6710,0,1174,441,1,0,0,Pass
658,0,0,8915,237,5764,2,1286,148,1,0,0,Pass
762,0,0,9677,280,7723,3,1410,1625,1,2,0,Pass
155,1,0,8492,162,4842,2,316,1427,0,0,0,Pass
1330,1,0,5823,680,3296,1,477,1676,0,0,0,Pass
1653,0,1,5735,345,6057,3,1424,1741,0,2,1,Pass
1266,0,1,262,880,1202,0,1590,1146,0,0,2,Pass
1005,0,0,4826,454,7105,2,652,287,1,0,0,Pass
1886,0,1,6113,99,9974,3,1872,483,1,1,1,Pass
637,1,0,7149,321,3205,0,729,1424,1,0,0,Pass
1684,1,0,5998,861,29,2,1549,1588,0,1,2,Pass
1896,1,0,1735,346,3642,3,1235,575,0,0,1,Pass
971,1,0,7441,940,3358,0,1009,1042,1,1,0,Pass
664,1,1,1668,839,4598,0,1785,904,1,0,0,Pass
1140,1,1,2830,594,8929,2,854,235,1,2,2,Pass
614,1,1,7091,467,7523,2,1771,1406,0,1,2,Pass
1723,1,1,7306,632,334,0,322,635,0,0,0,Pass
560,1,0,3648,71,2186,2,1339,273,0,2,0,Pass
965,1,0,1534,467,4659,1,1187,51,0,2,0,Pass
1379,1,0,511,660,3032,0,765,679,1,0,0,Pass
562,1,0,8613,265,5244,0,117,162,1,1,2,Pass
1473,1,1,801,885,9021,3,1447,1205,1,2,2,Pass
507,1,0,8986,275,8201,0,1974,351,0,2,2,Pass
1147,1,0,8669,87,6440,0,754,1815,0,0,1,Pass
1155,1,0,3707,915,6013,2,1545,1003,0,2,0,Pass
759,1,1,6362,427,3245,2,1175,834,0,0,2,Pass
1337,1,1,1546,398,2714,2,1153,1538,1,1,1,Pass
1657,1,0,6192,946,4608,0,1827,663,0,2,1,Pass
1027,0,0,2327,42,774,2,179,1530,1,0,1,Pass
236,0,0,6826,135,680,2,1317,1297,1,1,1,Pass
1379,0,1,8119,152,8969,1,981,353,1,0,0,Pass
1656,0,0,551,919,6046,0,395,1461,1,2,2,Pass
1284,1,0,9297,602,1917,2,1377,641,1,1,1,Pass
1245,0,0,2293,602,8668,2,1641,1328,0,0,2,Pass
988,1,0,1580,796,5949,3,771,62,0,0,1,Pass
885,0,1,5189,265,6415,3,1011,1227,0,2,0,Pass
1210,1,0,339,244,8231,3,375,741,0,1,2,Pass
533,1,1,4859,633,7109,1,1663,1640,1,1,2,Pass
1288,0,0,6034,469,5547,3,509,1757,1,0,2,Pass
1243,0,0,8139,853,5856,2,1332,1076,1,2,0,Pass
857,1,0,247,7,6602,2,1030,408,1,1,0,Pass
1087,1,1,8638,39,3745,1,1198,1734,1,1,1,Pass
1290,1,1,8563,343,8168,1,1637,1345,1,1,2,Pass
436,0,1,6107,214,4671,2,424,1902,0,2,0,Pass
1203,1,1,5382,979,1035,3,1503,1951,1,1,2,Pass
23,0,0,7615,311,7807,3,1537,853,1,2,2,Pass
1014,0,0,6759,45,11,3,795,239,0,0,1,Pass
766,0,0,2983,79,8442,2,1496,354,0,0,2,Pass
734,1,1,4682,246,3489,3,1716,1212,0,1,1,Pass
168,0,0,7665,398,7242,0,1201,1489,1,0,1,Pass
1888,1,0,7800,155,632,2,642,1561,0,1,2,Pass
1458,0,0,6190,516,8109,2,46,540,0,0,0,Pass
1211,0,1,9435,755,9504,2,181,1572,1,0,0,Pass
559,1,1,5363,822,4673,1,1399,470,0,2,0,Pass
1930,1,0,9488,557,582,1,283,627,0,1,2,Pass
797,1,0,2068,264,4279,2,436,585,1,0,1,Pass
1583,1,0,6772,468,1421,0,678,57,1,2,2,Pass
1030,1,0,8105,19,3570,1,750,1245,1,2,1,Pass
1432,1,1,4472,125,5193,1,1144,65,1,0,0,Pass
59,1,0,3354,231,518,3,162,1539,1,2,1,Pass
1789,0,0,2718,167,3055,1,966,1440,1,1,1,Pass
1000,0,0,2547,600,5129,0,1614,132,0,1,0,Pass
318,0,0,6267,376,5879,1,297,1206,0,2,1,Pass
1766,1,0,5441,572,1061,2,1635,1014,0,0,1,Pass
1800,1,0,5107,541,4891,0,585,1116,0,2,2,Pass
1443,0,0,7843,946,7685,2,721,1350,0,2,2,Pass
32,1,0,1984,617,6982,3,1489,757,1,0,1,Pass
10,0,1,8459,179,8724,0,991,1325,1,2,1,Pass
341,1,1,6860,891,5638,1,558,1168,1,1,0,Pass
1152,0,0,9003,731,562,0,1329,1902,1,0,0,Pass
608,1,1,3859,204,3227,1,1921,803,1,1,1,Pass
1986,1,1,2201,503,1183,1,1713,1524,1,2,1,Pass
1942,0,0,9858,541,8199,3,569,1071,0,1,0,Pass
1771,0,0,3803,951,3582,1,1047,983,0,0,2,Pass
1699,0,0,1963,227,8348,1,1450,1553,1,0,1,Pass
1483,0,1,9644,740,5012,3,641,1623,0,1,2,Pass
1919,0,0,7968,805,529,3,745,78,0,1,0,Pass
1920,1,0,2438,930,1240,1,1933,766,0,0,2,Pass
171,1,0,3652,539,126,0,222,1541,1,0,2,Pass
480,1,0,6711,678,9233,0,554,688,1,2,0,Pass
1619,0,0,9758,751,4684,1,609,1616,0,0,1,Pass
1419,1,1,5965,655,2811,1,939,717,0,1,1,Pass
861,0,0,8550,286,9638,2,958,1202,1,0,1,Pass
1420,0,1,426,871,1459,1,965,1996,1,1,0,Pass
1111,1,1,4694,55,1179,0,259,1512,1,1,2,Pass
711,1,1,98,33,3846,2,300,1552,1,0,2,Pass
1035,1,1,4811,425,715,2,1053,1434,1,2,0,Pass
490,1,0,6840,331,8471,3,315,982,1,1,1,Pass
445,0,0,4226,592,8134,3,879,90,0,2,2,Pass
1599,0,0,2229,236,8343,2,1306,435,1,2,0,Pass
522,0,1,6908,23,3121,1,43,1842,1,1,0,Pass
1463,0,0,2561,918,4107,1,1733,873,1,2,1,Pass
1641,0,0,8090,854,1441,0,423,1881,1,0,1,Pass
815,1,0,6153,252,5354,2,1916,881,1,2,0,Pass
1389,0,0,3698,331,6222,2,1898,525,0,1,2,Pass
381,1,1,7816,868,5549,1,1487,1697,1,2,1,Pass
1663,0,1,8010,635,3730,2,541,457,1,2,2,Pass
354,1,0,4574,116,7518,2,462,566,0,2,0,Pass
1782,1,1,4265,946,7400,3,1067,447,1,0,2,Pass
937,1,0,5501,695,8122,2,1183,1130,0,2,1,Pass
818,0,0,105,741,7247,0,1842,685,0,2,2,Pass
1445,1,0,984,288,9647,0,729,797,1,2,2,Pass
1419,0,1,9256,877,3237,3,112,635,0,0,2,Pass
885,1,1,5411,308,4223,2,66,334,1,0,0,Pass
1605,1,1,2738,142,1292,0,1976,185,0,0,1,Pass
1442,0,1,7142,114,7772,3,37,1842,1,2,1,Pass
654,0,0,4361,994,7544,3,171,1188,0,0,0,Pass
333,1,0,8730,773,4666,1,1007,762,1,1,1,Pass
413,1,1,7390,753,4015,1,48,816,1,0,2,Pass
228,0,1,2666,615,1297,3,637,1568,1,0,0,Pass
947,1,0,54,475,8665,0,1565,654,1,2,0,Pass
1373,0,0,5684,607,5417,0,1424,857,1,2,1,Pass
1004,0,1,2055,922,4287,3,1291,1462,1,0,0,Pass
520,1,0,4535,226,4013,3,170,259,1,2,2,Pass
1757,0,0,9704,324,2189,2,1479,317,1,2,1,Pass
544,0,0,691,36,7817,2,63,1638,0,0,0,Pass
1318,1,0,8469,358,3760,1,1484,1455,0,1,0,Pass
121,0,1,9404,815,332,1,310,1925,0,0,1,Pass
912,0,1,9194,520,8744,1,1387,388,0,1,1,Pass
242,1,0,2168,521,9111,2,710,893,1,2,2,Pass
830,0,1,9892,782,5736,0,372,1853,0,2,0,Pass
611,1,0,7581,233,7021,1,1258,1156,1,1,2,Pass
1087,0,0,4659,803,8242,3,1690,806,1,0,0,Pass
254,0,1,8837,272,5905,0,413,1450,0,2,0,Pass
633,1,1,2443,167,2508,2,1988,1268,0,0,2,Pass
304,1,1,1339,427,508,1,1983,1769,1,0,0,Pass
1485,1,0,8991,257,8638,2,1703,1943,0,0,2,Pass
1616,0,1,3259,174,5285,3,527,1815,0,1,2,Pass
713,0,1,2325,636,5410,3,1453,105,0,2,1,Pass
1693,0,1,6614,625,4440,0,1935,370,1,2,0,Pass
720,0,1,805,677,4195,3,1682,443,0,1,0,Pass
1778,1,0,4380,910,1136,0,1844,225,1,1,1,Pass
1954,1,0,4699,193,1759,1,530,429,0,1,2,Pass
788,1,0,3425,15,8573,1,1588,312,0,2,1,Pass
1801,0,1,3633,82,5830,3,525,725,0,2,1,Pass
50,1,0,2585,42,207,0,1143,339,0,0,2,Pass
1159,1,0,9046,321,1098,2,995,1045,0,0,2,Pass
627,1,0,4908,960,906,0,1015,1336,1,0,0,Pass
348,1,0,5835,163,1165,0,1881,153,0,0,2,Pass
1065,0,1,1812,736,2689,1,1537,1448,1,1,1,Pass
317,0,0,3345,640,5926,0,1939,1877,1,2,1,Pass
195,1,1,9450,295,8795,1,274,685,1,0,2,Pass
1949,0,1,5964,278,4237,1,1992,1977,1,1,1,Pass
1781,1,0,3101,586,1906,2,459,1244,1,2,1,Pass
1654,0,1,996,448,1163,2,1618,223,0,0,1,Pass
736,0,1,460,992,4415,0,1902,1027,0,0,1,Pass
1343,1,1,2143,116,2540,1,1852,362,1,2,1,Pass
1679,0,0,7720,284,6207,2,1759,1739,1,2,2,Pass
343,1,0,1705,351,5565,3,179,1880,1,1,2,Pass
1814,0,0,3476,711,7666,1,788,1045,0,2,0,Pass
134,0,1,6957,138,9406,2,117,464,0,2,2,Pass
1044,0,1,3349,889,4632,2,374,1727,0,0,2,Pass
1041,0,0,8682,174,4002,0,1206,338,0,2,2,Pass
81,1,0,5346,367,7363,3,1070,783,1,1,1,Pass
1654,1,0,6943,906,3115,1,934,1596,0,2,1,Pass
463,1,1,3429,733,1496,3,458,789,1,2,1,Pass
218,0,0,8704,515,9295,1,1421,882,1,1,0,Pass
620,1,0,7001,356,6574,0,1958,1084,1,1,2,Pass
1025,1,0,9311,513,4310,0,0,1572,0,0,2,Pass
812,1,0,7435,595,8734,3,1508,1352,0,1,1,Pass
357,0,0,5588,775,6906,2,906,1067,0,1,0,Pass
914,1,0,9770,312,8290,3,1621,1975,0,1,2,Pass
1227,0,0,4903,426,4134,3,741,1466,1,0,1,Pass
1782,1,1,6935,719,5527,2,238,211,1,0,1,Pass
644,1,1,1793,303,569,0,1214,1664,1,0,0,Pass
79,0,0,8966,705,2763,1,853,1981,0,1,1,Pass
1384,1,0,9967,456,3648,1,1493,1442,0,0,0,Pass
1193,1,1,9756,780,592,3,1505,1746,1,2,1,Pass
428,1,1,1455,799,9936,2,1947,1140,1,0,2,Pass
526,1,1,8031,720,1000,2,1246,1272,0,1,1,Pass
1324,0,1,5953,319,8762,0,243,1296,0,1,1,Pass
1680,1,0,5962,590,9192,0,1175,48,1,0,2,Pass
912,0,0,7768,657,5014,0,258,140,1,1,1,Pass
747,1,1,2423,161,3798,0,459,229,1,2,1,Pass
905,0,0,6871,587,2265,1,320,1463,1,0,2,Pass
1895,0,1,2755,784,1482,1,618,954,1,1,1,Pass
1683,1,1,7942,9,9327,2,869,1243,1,1,1,Pass
1410,1,0,3087,993,865,2,918,30,1,0,0,Pass
596,1,1,7387,622,8867,0,829,1978,1,1,2,Pass
1784,0,1,1130,46,4774,0,258,1978,1,2,0,Pass
410,0,1,593,299,7218,3,1109,1108,1,1,0,Pass
782,0,1,6744,178,9369,1,1510,1135,1,1,0,Pass
1839,1,0,2773,253,1261,2,1308,1902,1,1,1,Pass
1409,1,0,9294,91,1097,1,1706,1659,0,2,0,Pass
1431,1,1,8629,90,1316,1,1348,682,0,2,2,Pass
330,1,1,6548,929,8377,3,343,1044,1,2,1,Pass
815,1,1,6656,987,9532,0,1951,1573,1,2,1,Pass
1371,0,1,8610,228,8111,3,1594,746,0,1,2,Pass
1390,0,0,2649,601,6074,3,195,1587,0,1,0,Pass
930,1,1,148,15,6609,1,290,664,0,2,1,Pass
1254,1,1,1509,12,2679,0,1191,147,1,0,0,Pass
1795,0,1,4407,986,4583,3,221,50,1,1,1,Pass
531,1,1,9640,493,4555,1,900,527,0,0,0,Pass
353,1,1,5386,306,5421,2,143,615,0,0,1,Pass
1257,0,0,220,74,3938,3,1333,139,1,1,2,Pass
821,0,1,4527,242,1470,2,1020,1247,1,2,0,Pass
329,0,0,4747,32,4282,0,631,628,0,2,2,Pass
1219,0,1,472,837,9098,2,1545,972,0,1,1,Pass
1259,0,0,6721,361,2835,0,571,194,1,1,0,Pass
59,1,1,6267,88,6818,3,1312,923,1,2,0,Pass
1651,1,1,12,399,239,2,880,757,1,2,2,Pass
1684,0,1,1503,274,8791,3,1850,1379,0,2,0,Pass
1551,1,1,7564,6,4208,0,474,1258,1,2,2,Pass
1937,0,0,8029,790,7471,0,1827,1603,1,0,1,Pass
85,0,1,516,452,9117,3,15,1078,0,2,2,Pass
111,1,1,3552,742,4912,0,777,23,1,1,0,Pass
88,1,1,375,339,4222,3,756,279,0,0,2,Pass
307,0,1,7478,16,8564,3,1150,1538,1,1,0,Pass
1267,1,0,1868,468,5420,0,901,345,1,1,2,Pass
1215,0,1,5165,684,7252,1,514,803,0,2,1,Pass
1771,0,1,6923,756,2627,1,475,893,1,1,2,Pass
1308,0,1,6104,579,3726,0,59,1635,0,1,1,Pass
1712,0,1,5902,585,3712,3,533,34,1,0,1,Pass
416,0,0,1736,136,4592,1,1165,1972,0,0,0,Pass
1627,0,1,50,364,3348,2,1760,223,1,0,2,Pass
1800,1,0,2740,640,3386,3,787,418,0,1,0,Pass
1247,1,1,7508,407,4847,3,1599,181,1,1,1,Pass
877,1,0,4018,980,5969,3,1141,804,1,2,0,Pass
187,0,1,5109,351,3286,2,932,128,0,2,2,Pass
530,1,0,1531,541,8519,2,0,651,1,1,2,Pass
1525,1,0,6695,154,4063,0,1461,1733,0,0,1,Pass
1442,1,0,7996,494,36,1,1058,1984,1,2,1,Pass
271,1,1,8734,113,6208,3,105,804,1,1,1,Pass
5,1,0,5088,508,7393,2,939,200,0,1,2,Pass
1012,0,1,9953,629,580,2,521,455,0,1,2,Pass
11,1,0,8791,983,6232,2,1246,1970,1,2,2,Pass
938,1,1,9991,492,2342,3,81,655,0,1,1,Pass
1582,1,1,947,24,3558,3,510,726,0,1,0,Pass
1600,1,0,218,972,2084,3,1517,1612,0,2,0,Pass
1315,0,1,2183,891,8858,3,915,982,0,1,0,Pass
336,1,0,1640,829,9694,3,620,148,0,2,0,Pass
615,0,1,6743,46,9731,1,1891,479,0,1,0,Pass
1149,1,1,9582,370,1078,0,721,1705,0,2,1,Pass
885,1,1,9995,167,678,1,1017,1144,0,2,1,Pass
1972,1,1,4364,511,8702,3,1789,1191,0,1,0,Pass
493,0,0,2140,545,1415,1,34,721,0,0,0,Pass
589,1,1,2340,266,6286,2,295,1954,1,2,1,Pass
1404,1,0,8294,750,9532,1,1868,1203,1,1,0,Pass
218,1,0,8219,605,4284,0,165,1418,0,2,1,Pass
682,0,0,1109,115,1326,3,918,245,1,1,0,Pass
549,1,1,8695,601,770,0,705,1497,0,0,2,Pass
1878,1,0,9417,602,7576,3,1715,1603,1,0,0,Pass
1845,0,0,4240,275,6971,3,966,530,1,0,0,Pass
26,0,0,4418,922,8278,0,103,1671,0,2,2,Pass
1129,1,1,9600,498,9175,0,160,1315,0,0,1,Pass
348,0,0,4693,40,5655,2,569,371,1,1,0,Pass
873,0,0,3907,973,6307,3,160,1538,1,1,1,Pass
1769,0,1,1398,864,7197,0,112,1363,1,0,2,Pass
298,1,1,7576,111,4499,2,390,1954,1,1,2,Pass
1819,1,0,5436,139,5064,0,1671,255,1,1,1,Pass
73,0,0,5007,437,7177,2,406,942,0,0,2,Pass
1955,1,1,2673,217,3967,3,1978,1029,1,0,1,Pass
46,0,1,4762,61,8891,2,1092,1531,0,0,0,Pass
1357,0,1,880,598,1128,0,1063,1745,1,2,0,Pass
922,0,1,9773,648,7857,2,104,280,0,0,0,Pass
1521,0,1,2037,640,5131,2,1390,824,1,1,0,Pass
727,0,1,5902,912,3397,3,1692,1264,0,2,2,Pass
1391,0,0,5857,278,820,3,1121,247,0,2,1,Pass
1181,1,1,9174,89,5811,1,1706,1494,0,1,1,Pass
1889,0,0,6276,753,1982,3,1781,519,0,1,1,Pass
1514,1,1,5726,186,7447,2,111,1910,0,0,0,Pass
396,1,0,4514,13,4313,1,1056,555,0,1,0,Pass
663,1,1,2019,531,9922,0,971,1897,0,2,2,Pass
782,0,1,2239,911,6998,2,1418,1454,1,2,2,Pass
633,0,0,116,687,3878,2,782,863,1,0,1,Pass
288,0,0,5364,567,8966,3,1102,248,1,1,0,Pass
524,0,0,5631,298,949,3,1613,422,1,2,1,Pass
1331,0,1,3560,886,3983,1,1606,1544,1,0,1,Pass
1816,0,0,569,771,5895,1,716,192,1,0,0,Pass
1429,1,1,9448,503,9480,2,1347,1946,0,0,2,Pass
1774,1,1,8323,82,2209,1,163,303,1,1,0,Pass
1003,0,0,1536,241,7352,1,787,1746,0,2,2,Pass
954,1,0,9670,993,8863,1,1802,1068,0,1,0,Pass
1671,0,1,3328,674,6060,3,1416,781,1,2,1,Pass
1345,0,1,1449,757,6924,2,1501,1434,1,0,1,Pass
531,0,1,7481,508,4303,0,1929,1510,1,1,1,Pass
836,1,0,8645,309,1638,2,664,1158,0,2,0,Pass
531,1,0,5902,82,3695,1,1049,973,1,2,0,Pass
394,0,0,2265,728,6203,1,1997,104,0,0,0,Pass
1446,1,0,8164,570,6575,0,866,1087,0,1,2,Pass
1912,0,0,8544,18,2143,1,1642,1794,0,2,1,Pass
19,1,1,3539,67,3376,2,1262,1348,1,1,1,Pass
1018,1,0,2477,606,6596,1,1332,1646,0,2,0,Pass
1854,1,0,1459,871,3480,2,1288,746,1,0,2,Pass
442,0,0,2417,859,8080,2,1296,947,1,1,1,Pass
243,1,1,704,169,2764,2,800,910,1,0,0,Pass
119,1,1,1071,466,6796,2,228,1631,1,1,2,Pass
312,0,1,1431,495,2118,1,437,818,0,1,0,Pass
365,1,1,8207,37,7792,3,315,1132,0,0,0,Pass
1582,1,1,4151,999,2864,2,1145,1431,0,2,0,Pass
51,0,1,3657,536,8712,2,1823,1918,1,2,0,Pass
1360,1,0,1682,516,8183,3,577,1411,0,2,1,Pass
1254,1,1,742,642,3714,1,1309,1378,1,2,1,Pass
912,0,0,9674,560,4378,0,595,1033,1,1,1,Pass
1329,0,1,3091,732,2558,1,677,1360,0,2,0,Pass
1328,1,0,2340,18,7929,2,710,1751,1,1,2,Pass
167,0,1,4094,23,830,0,968,1496,0,1,0,Pass
453,1,0,5097,633,5751,2,294,1346,0,0,0,Pass
390,1,0,4616,848,3812,2,26,1303,1,2,1,Pass
900,0,1,8897,869,2856,2,351,411,0,0,1,Pass
1236,0,0,4786,798,1656,2,1278,689,1,2,2,Pass
392,1,0,7367,428,8548,3,542,252,1,1,1,Pass
1604,1,0,6816,113,7296,0,1085,807,0,0,2,Pass
1655,1,1,9016,137,227,0,1892,330,0,1,1,Pass
849,0,0,5290,763,7414,0,1615,1489,0,2,2,Pass
